Date,Price
2023-05-16,4030.0
2023-05-17,4200.0
2023-05-18,4190.0
2023-05-19,4060.0
2023-05-22,4005.0
2023-05-23,3995.0
2023-05-24,3940.0
2023-05-25,3950.0
2023-05-26,3940.0
2023-05-30,4025.0
2023-05-31,4000.0
2023-06-01,3900.0
2023-06-02,3860.0
2023-06-05,3935.0
2023-06-07,3885.0
2023-06-08,3825.0
2023-06-09,3805.0
2023-06-12,3805.0
2023-06-13,3790.0
2023-06-14,3850.0
2023-06-15,3880.0
2023-06-16,3860.0
2023-06-19,3905.0
2023-06-20,3995.0
2023-06-21,4000.0
2023-06-22,4155.0
2023-06-23,4080.0
2023-06-26,3930.0
2023-06-27,3870.0
2023-06-28,3930.0
2023-06-29,3860.0
2023-06-30,3970.0
2023-07-03,4190.0
2023-07-04,4150.0
2023-07-05,4180.0
2023-07-06,4035.0
2023-07-07,4055.0
2023-07-10,4010.0
2023-07-11,4240.0
2023-07-12,4320.0
2023-07-13,4180.0
2023-07-14,4150.0
2023-07-17,4145.0
2023-07-18,4145.0
2023-07-19,3990.0
2023-07-20,3950.0
2023-07-21,3830.0
2023-07-24,3465.0
2023-07-25,3340.0
2023-07-26,3240.0
2023-07-27,3415.0
2023-07-28,3550.0
2023-07-31,3550.0
2023-08-01,3635.0
2023-08-02,3505.0
2023-08-03,3415.0
2023-08-04,3590.0
2023-08-07,3450.0
2023-08-08,3470.0
2023-08-09,3475.0
2023-08-10,3495.0
2023-08-11,3665.0
2023-08-14,3750.0
2023-08-16,3470.0
2023-08-17,3405.0
2023-08-18,3300.0
2023-08-21,3275.0
2023-08-22,3320.0
2023-08-23,3320.0
2023-08-24,3535.0
2023-08-25,3414.7412109375
