Date,Price
2023-05-16,671000.0
2023-05-17,691000.0
2023-05-18,692000.0
2023-05-19,698000.0
2023-05-22,700000.0
2023-05-23,710000.0
2023-05-24,714000.0
2023-05-25,700000.0
2023-05-26,693000.0
2023-05-30,718000.0
2023-05-31,718000.0
2023-06-01,708000.0
2023-06-02,715000.0
2023-06-05,717000.0
2023-06-07,735000.0
2023-06-08,729000.0
2023-06-09,735000.0
2023-06-12,740000.0
2023-06-13,742000.0
2023-06-14,731000.0
2023-06-15,727000.0
2023-06-16,727000.0
2023-06-19,715000.0
2023-06-20,702000.0
2023-06-21,695000.0
2023-06-22,695000.0
2023-06-23,683000.0
2023-06-26,683000.0
2023-06-27,678000.0
2023-06-28,657000.0
2023-06-29,665000.0
2023-06-30,669000.0
2023-07-03,717000.0
2023-07-04,711000.0
2023-07-05,708000.0
2023-07-06,703000.0
2023-07-07,697000.0
2023-07-10,685000.0
2023-07-11,686000.0
2023-07-12,689000.0
2023-07-13,715000.0
2023-07-14,716000.0
2023-07-17,695000.0
2023-07-18,699000.0
2023-07-19,695000.0
2023-07-20,685000.0
2023-07-21,686000.0
2023-07-24,712000.0
2023-07-25,712000.0
2023-07-26,703000.0
2023-07-27,662000.0
2023-07-28,663000.0
2023-07-31,665000.0
2023-08-01,670000.0
2023-08-02,650000.0
2023-08-03,639000.0
2023-08-04,635000.0
2023-08-07,617000.0
2023-08-08,614000.0
2023-08-09,634000.0
2023-08-10,622000.0
2023-08-11,633000.0
2023-08-14,610000.0
2023-08-16,601000.0
2023-08-17,608000.0
2023-08-18,597000.0
2023-08-21,590000.0
2023-08-22,598000.0
2023-08-23,586000.0
2023-08-24,594000.0
2023-08-25,589451.4375
