Date,Price
2023-05-16,49400.0
2023-05-17,49050.0
2023-05-18,48900.0
2023-05-19,49300.0
2023-05-22,50300.0
2023-05-23,49700.0
2023-05-24,49050.0
2023-05-25,48700.0
2023-05-26,48300.0
2023-05-30,47650.0
2023-05-31,46500.0
2023-06-01,46250.0
2023-06-02,46550.0
2023-06-05,46550.0
2023-06-07,46800.0
2023-06-08,48650.0
2023-06-09,48000.0
2023-06-12,47650.0
2023-06-13,48000.0
2023-06-14,48150.0
2023-06-15,47750.0
2023-06-16,46850.0
2023-06-19,46950.0
2023-06-20,46800.0
2023-06-21,47150.0
2023-06-22,46850.0
2023-06-23,45600.0
2023-06-26,45650.0
2023-06-27,46050.0
2023-06-28,46050.0
2023-06-29,45300.0
2023-06-30,45800.0
2023-07-03,46050.0
2023-07-04,45300.0
2023-07-05,45000.0
2023-07-06,44900.0
2023-07-07,43950.0
2023-07-10,44850.0
2023-07-11,44800.0
2023-07-12,44750.0
2023-07-13,45550.0
2023-07-14,46200.0
2023-07-17,45700.0
2023-07-18,44450.0
2023-07-19,43800.0
2023-07-20,43750.0
2023-07-21,43750.0
2023-07-24,41900.0
2023-07-25,41500.0
2023-07-26,40950.0
2023-07-27,42300.0
2023-07-28,41450.0
2023-07-31,42500.0
2023-08-01,42900.0
2023-08-02,42550.0
2023-08-03,42250.0
2023-08-04,42900.0
2023-08-07,43000.0
2023-08-08,42900.0
2023-08-09,42400.0
2023-08-10,43100.0
2023-08-11,43100.0
2023-08-14,44000.0
2023-08-16,43250.0
2023-08-17,42700.0
2023-08-18,41900.0
2023-08-21,42100.0
2023-08-22,41950.0
2023-08-23,41050.0
2023-08-24,40950.0
2023-08-25,41500.67578125
