Date,Price
2023-05-16,20150.0
2023-05-17,20000.0
2023-05-18,20050.0
2023-05-19,20150.0
2023-05-22,20400.0
2023-05-23,20400.0
2023-05-24,20300.0
2023-05-25,20150.0
2023-05-26,20150.0
2023-05-30,19970.0
2023-05-31,19960.0
2023-06-01,20000.0
2023-06-02,20100.0
2023-06-05,20150.0
2023-06-07,20000.0
2023-06-08,19940.0
2023-06-09,20050.0
2023-06-12,19950.0
2023-06-13,19820.0
2023-06-14,19400.0
2023-06-15,19370.0
2023-06-16,19650.0
2023-06-19,19700.0
2023-06-20,19740.0
2023-06-21,19590.0
2023-06-22,20250.0
2023-06-23,19740.0
2023-06-26,19770.0
2023-06-27,19770.0
2023-06-28,19840.0
2023-06-29,19780.0
2023-06-30,19790.0
2023-07-03,19880.0
2023-07-04,19820.0
2023-07-05,19740.0
2023-07-06,18990.0
2023-07-07,18870.0
2023-07-10,18920.0
2023-07-11,18950.0
2023-07-12,18940.0
2023-07-13,19050.0
2023-07-14,18930.0
2023-07-17,18790.0
2023-07-18,18480.0
2023-07-19,18480.0
2023-07-20,18560.0
2023-07-21,18370.0
2023-07-24,17880.0
2023-07-25,17790.0
2023-07-26,17060.0
2023-07-27,17460.0
2023-07-28,17510.0
2023-07-31,18040.0
2023-08-01,18040.0
2023-08-02,17820.0
2023-08-03,17940.0
2023-08-04,17900.0
2023-08-07,17780.0
2023-08-08,17820.0
2023-08-09,18210.0
2023-08-10,18510.0
2023-08-11,18590.0
2023-08-14,18330.0
2023-08-16,18080.0
2023-08-17,17830.0
2023-08-18,18010.0
2023-08-21,17970.0
2023-08-22,18100.0
2023-08-23,18100.0
2023-08-24,17920.0
2023-08-25,18136.576171875
