Date,Price
2023-05-16,49600.0
2023-05-17,49200.0
2023-05-18,49800.0
2023-05-19,49900.0
2023-05-22,49550.0
2023-05-23,49900.0
2023-05-24,49900.0
2023-05-25,49600.0
2023-05-26,49600.0
2023-05-30,50000.0
2023-05-31,49700.0
2023-06-01,49250.0
2023-06-02,49050.0
2023-06-05,49450.0
2023-06-07,49600.0
2023-06-08,49500.0
2023-06-09,49150.0
2023-06-12,49150.0
2023-06-13,48850.0
2023-06-14,48500.0
2023-06-15,48100.0
2023-06-16,47200.0
2023-06-19,47050.0
2023-06-20,47000.0
2023-06-21,47000.0
2023-06-22,47350.0
2023-06-23,47400.0
2023-06-26,47350.0
2023-06-27,47600.0
2023-06-28,47650.0
2023-06-29,46250.0
2023-06-30,46600.0
2023-07-03,46350.0
2023-07-04,45800.0
2023-07-05,45050.0
2023-07-06,44200.0
2023-07-07,43550.0
2023-07-10,44300.0
2023-07-11,45250.0
2023-07-12,45900.0
2023-07-13,45900.0
2023-07-14,46050.0
2023-07-17,45550.0
2023-07-18,45400.0
2023-07-19,45000.0
2023-07-20,45150.0
2023-07-21,45500.0
2023-07-24,45350.0
2023-07-25,44800.0
2023-07-26,44900.0
2023-07-27,46300.0
2023-07-28,45800.0
2023-07-31,46100.0
2023-08-01,46600.0
2023-08-02,46400.0
2023-08-03,46150.0
2023-08-04,46400.0
2023-08-07,46800.0
2023-08-08,46500.0
2023-08-09,46500.0
2023-08-10,46550.0
2023-08-11,46750.0
2023-08-14,47200.0
2023-08-16,47300.0
2023-08-17,47300.0
2023-08-18,47250.0
2023-08-21,47250.0
2023-08-22,47150.0
2023-08-23,47200.0
2023-08-24,47100.0
2023-08-25,47217.859375
