Date,Price
2023-05-16,93600.0
2023-05-17,93800.0
2023-05-18,95600.0
2023-05-19,95400.0
2023-05-22,97100.0
2023-05-23,96500.0
2023-05-24,99000.0
2023-05-25,99000.0
2023-05-26,98000.0
2023-05-30,98000.0
2023-05-31,97300.0
2023-06-01,97600.0
2023-06-02,99300.0
2023-06-05,104800.0
2023-06-07,104300.0
2023-06-08,104700.0
2023-06-09,104700.0
2023-06-12,100900.0
2023-06-13,100900.0
2023-06-14,99500.0
2023-06-15,97500.0
2023-06-16,97400.0
2023-06-19,99200.0
2023-06-20,99700.0
2023-06-21,98600.0
2023-06-22,96700.0
2023-06-23,94000.0
2023-06-26,92100.0
2023-06-27,91600.0
2023-06-28,91000.0
2023-06-29,89100.0
2023-06-30,90600.0
2023-07-03,90800.0
2023-07-04,87900.0
2023-07-05,88000.0
2023-07-06,86500.0
2023-07-07,85500.0
2023-07-10,86600.0
2023-07-11,89500.0
2023-07-12,88500.0
2023-07-13,87900.0
2023-07-14,87700.0
2023-07-17,86600.0
2023-07-18,86000.0
2023-07-19,85800.0
2023-07-20,88400.0
2023-07-21,87000.0
2023-07-24,87800.0
2023-07-25,92000.0
2023-07-26,85800.0
2023-07-27,86700.0
2023-07-28,87800.0
2023-07-31,106500.0
2023-08-01,116300.0
2023-08-02,109900.0
2023-08-03,105500.0
2023-08-04,107400.0
2023-08-07,107500.0
2023-08-08,109700.0
2023-08-09,110100.0
2023-08-10,105100.0
2023-08-11,106900.0
2023-08-14,108600.0
2023-08-16,106900.0
2023-08-17,105500.0
2023-08-18,104900.0
2023-08-21,104700.0
2023-08-22,105700.0
2023-08-23,105800.0
2023-08-24,112600.0
2023-08-25,110654.4609375
