Time,KS11,KQ11,KS200,USD/KRW,JPY/KRW,BTC/KRW
16:16,2536.580078,898.039978,335.540009,1326.380005,9.012,34131688.0
16:17,2536.580078,898.039978,335.540009,1326.380005,9.013,34130028.0
16:19,2536.580078,898.039978,335.540009,1326.25,9.013,34131928.0
16:20,2536.580078,898.039978,335.540009,1325.660034,9.013,34126432.0
16:21,2536.580078,898.039978,335.540009,1325.930054,9.013,34118272.0
16:22,2536.580078,898.039978,335.540009,1326.150024,9.012,34111060.0
16:23,2536.580078,898.039978,335.540009,1326.030029,9.012,34114012.0
16:24,2536.580078,898.039978,335.540009,1326.400024,9.012,34126928.0
16:25,2536.580078,898.039978,335.540009,1326.130005,9.012,34153948.0
16:26,2536.580078,898.039978,335.540009,1326.439941,9.012,34157808.0
16:27,2536.580078,898.039978,335.540009,1326.73999,9.015,34158648.0
16:28,2536.580078,898.039978,335.540009,1326.73999,9.015,34151800.0
16:29,2536.580078,898.039978,335.540009,1326.329956,9.015,34153836.0
16:30,2536.580078,898.039978,335.540009,1326.25,9.015,34155884.0
