Date,Price
2023-05-22,6010.0
2023-05-23,5940.0
2023-05-24,5930.0
2023-05-25,5920.0
2023-05-26,5930.0
2023-05-30,5930.0
2023-05-31,5870.0
2023-06-01,5810.0
2023-06-02,5860.0
2023-06-05,5920.0
2023-06-07,5930.0
2023-06-08,5900.0
2023-06-09,5880.0
2023-06-12,5930.0
2023-06-13,5920.0
2023-06-14,5830.0
2023-06-15,5850.0
2023-06-16,5880.0
2023-06-19,5840.0
2023-06-20,5840.0
2023-06-21,5800.0
2023-06-22,5780.0
2023-06-23,5780.0
2023-06-26,5820.0
2023-06-27,5940.0
2023-06-28,6160.0
2023-06-29,6050.0
2023-06-30,5970.0
2023-07-03,6000.0
2023-07-04,6020.0
2023-07-05,5980.0
2023-07-06,5960.0
2023-07-07,5940.0
2023-07-10,5940.0
2023-07-11,6050.0
2023-07-12,6000.0
2023-07-13,6020.0
2023-07-14,6010.0
2023-07-17,6040.0
2023-07-18,6060.0
2023-07-19,6060.0
2023-07-20,6040.0
2023-07-21,6010.0
2023-07-24,5890.0
2023-07-25,5730.0
2023-07-26,5700.0
2023-07-27,5800.0
2023-07-28,5790.0
2023-07-31,5840.0
2023-08-01,5890.0
2023-08-02,5790.0
2023-08-03,5730.0
2023-08-04,5770.0
2023-08-07,5820.0
2023-08-08,5760.0
2023-08-09,5760.0
2023-08-10,5800.0
2023-08-11,5930.0
2023-08-14,5870.0
2023-08-16,5800.0
2023-08-17,5750.0
2023-08-18,5850.0
2023-08-21,5750.0
2023-08-22,5780.0
2023-08-23,5740.0
2023-08-24,5750.0
2023-08-25,5730.0
2023-08-28,5810.0
2023-08-29,5820.0
2023-08-30,5738.00439453125
