Date,Price
2023-05-17,22500.0
2023-05-18,22300.0
2023-05-19,22350.0
2023-05-22,22600.0
2023-05-23,22550.0
2023-05-24,22350.0
2023-05-25,22050.0
2023-05-26,21900.0
2023-05-30,22100.0
2023-05-31,22100.0
2023-06-01,21800.0
2023-06-02,21750.0
2023-06-05,22050.0
2023-06-07,22500.0
2023-06-08,22300.0
2023-06-09,22500.0
2023-06-12,22600.0
2023-06-13,23400.0
2023-06-14,23350.0
2023-06-15,23150.0
2023-06-16,24250.0
2023-06-19,24400.0
2023-06-20,24300.0
2023-06-21,23650.0
2023-06-22,23300.0
2023-06-23,23650.0
2023-06-26,23650.0
2023-06-27,23750.0
2023-06-28,24200.0
2023-06-29,24100.0
2023-06-30,24350.0
2023-07-03,24500.0
2023-07-04,24900.0
2023-07-05,25700.0
2023-07-06,25500.0
2023-07-07,25050.0
2023-07-10,25250.0
2023-07-11,25550.0
2023-07-12,25850.0
2023-07-13,25550.0
2023-07-14,26100.0
2023-07-17,25750.0
2023-07-18,25750.0
2023-07-19,25450.0
2023-07-20,26250.0
2023-07-21,25950.0
2023-07-24,25600.0
2023-07-25,24750.0
2023-07-26,24150.0
2023-07-27,24700.0
2023-07-28,24550.0
2023-07-31,24600.0
2023-08-01,24850.0
2023-08-02,24050.0
2023-08-03,23900.0
2023-08-04,23950.0
2023-08-07,23750.0
2023-08-08,24550.0
2023-08-09,24150.0
2023-08-10,24850.0
2023-08-11,25000.0
2023-08-14,24800.0
2023-08-16,24350.0
2023-08-17,23900.0
2023-08-18,23650.0
2023-08-21,23200.0
2023-08-22,23300.0
2023-08-23,23300.0
2023-08-24,23350.0
2023-08-25,23150.0
2023-08-26,23656.53515625
