Date,Price
2023-05-17,3285.0
2023-05-18,3300.0
2023-05-19,3320.0
2023-05-22,3335.0
2023-05-23,3315.0
2023-05-24,3365.0
2023-05-25,3350.0
2023-05-26,3325.0
2023-05-30,3345.0
2023-05-31,3365.0
2023-06-01,3365.0
2023-06-02,3330.0
2023-06-05,3380.0
2023-06-07,3390.0
2023-06-08,3380.0
2023-06-09,3400.0
2023-06-12,3385.0
2023-06-13,3390.0
2023-06-14,3435.0
2023-06-15,3410.0
2023-06-16,3400.0
2023-06-19,3565.0
2023-06-20,3685.0
2023-06-21,3615.0
2023-06-22,3540.0
2023-06-23,3490.0
2023-06-26,3525.0
2023-06-27,3530.0
2023-06-28,3545.0
2023-06-29,3490.0
2023-06-30,3560.0
2023-07-03,3540.0
2023-07-04,3615.0
2023-07-05,3550.0
2023-07-06,3540.0
2023-07-07,3460.0
2023-07-10,3440.0
2023-07-11,3465.0
2023-07-12,3460.0
2023-07-13,3460.0
2023-07-14,3435.0
2023-07-17,3420.0
2023-07-18,3385.0
2023-07-19,3310.0
2023-07-20,3320.0
2023-07-21,3275.0
2023-07-24,3205.0
2023-07-25,3135.0
2023-07-26,3050.0
2023-07-27,3085.0
2023-07-28,3090.0
2023-07-31,3125.0
2023-08-01,3125.0
2023-08-02,3110.0
2023-08-03,3090.0
2023-08-04,3105.0
2023-08-07,3115.0
2023-08-08,3030.0
2023-08-09,3075.0
2023-08-10,3125.0
2023-08-11,3130.0
2023-08-14,3095.0
2023-08-16,3055.0
2023-08-17,3020.0
2023-08-18,3005.0
2023-08-21,3010.0
2023-08-22,3220.0
2023-08-23,3770.0
2023-08-24,3500.0
2023-08-25,4320.0
2023-08-26,3618.72021484375
