Date,Price
2023-05-17,205500.0
2023-05-18,207500.0
2023-05-19,209500.0
2023-05-22,210000.0
2023-05-23,210000.0
2023-05-24,206000.0
2023-05-25,204500.0
2023-05-26,205500.0
2023-05-30,203500.0
2023-05-31,197700.0
2023-06-01,196100.0
2023-06-02,195700.0
2023-06-05,197800.0
2023-06-07,196500.0
2023-06-08,194900.0
2023-06-09,195200.0
2023-06-12,192700.0
2023-06-13,190200.0
2023-06-14,188000.0
2023-06-15,184300.0
2023-06-16,184400.0
2023-06-19,185300.0
2023-06-20,187600.0
2023-06-21,184500.0
2023-06-22,185100.0
2023-06-23,178400.0
2023-06-26,179800.0
2023-06-27,178300.0
2023-06-28,178300.0
2023-06-29,176900.0
2023-06-30,178100.0
2023-07-03,179200.0
2023-07-04,177200.0
2023-07-05,177600.0
2023-07-06,180900.0
2023-07-07,181000.0
2023-07-10,185600.0
2023-07-11,189000.0
2023-07-12,194200.0
2023-07-13,192300.0
2023-07-14,192700.0
2023-07-17,191000.0
2023-07-18,190300.0
2023-07-19,190000.0
2023-07-20,190600.0
2023-07-21,191000.0
2023-07-24,190100.0
2023-07-25,187600.0
2023-07-26,182100.0
2023-07-27,191800.0
2023-07-28,189600.0
2023-07-31,191200.0
2023-08-01,195700.0
2023-08-02,196900.0
2023-08-03,194300.0
2023-08-04,199300.0
2023-08-07,198400.0
2023-08-08,198000.0
2023-08-09,193000.0
2023-08-10,211000.0
2023-08-11,206000.0
2023-08-14,214000.0
2023-08-16,209500.0
2023-08-17,203500.0
2023-08-18,201500.0
2023-08-21,197200.0
2023-08-22,197300.0
2023-08-23,198300.0
2023-08-24,198100.0
2023-08-25,203000.0
2023-08-26,205253.828125
