Date,Price
2023-05-17,47900.0
2023-05-18,47950.0
2023-05-19,48550.0
2023-05-22,50200.0
2023-05-23,50800.0
2023-05-24,50500.0
2023-05-25,51000.0
2023-05-26,49700.0
2023-05-30,49500.0
2023-05-31,48500.0
2023-06-01,49300.0
2023-06-02,50000.0
2023-06-05,48750.0
2023-06-07,48700.0
2023-06-08,48800.0
2023-06-09,49100.0
2023-06-12,47900.0
2023-06-13,48000.0
2023-06-14,46550.0
2023-06-15,46000.0
2023-06-16,47450.0
2023-06-19,48800.0
2023-06-20,47200.0
2023-06-21,47000.0
2023-06-22,47600.0
2023-06-23,47300.0
2023-06-26,47400.0
2023-06-27,47950.0
2023-06-28,48450.0
2023-06-29,47000.0
2023-06-30,47550.0
2023-07-03,47150.0
2023-07-04,46500.0
2023-07-05,46200.0
2023-07-06,45450.0
2023-07-07,44500.0
2023-07-10,43700.0
2023-07-11,43700.0
2023-07-12,44100.0
2023-07-13,44200.0
2023-07-14,44000.0
2023-07-17,43950.0
2023-07-18,42850.0
2023-07-19,43350.0
2023-07-20,43800.0
2023-07-21,44750.0
2023-07-24,44450.0
2023-07-25,43500.0
2023-07-26,42450.0
2023-07-27,43950.0
2023-07-28,45650.0
2023-07-31,45950.0
2023-08-01,46000.0
2023-08-02,46300.0
2023-08-03,46200.0
2023-08-04,46050.0
2023-08-07,46200.0
2023-08-08,46600.0
2023-08-09,45900.0
2023-08-10,46400.0
2023-08-11,47400.0
2023-08-14,53300.0
2023-08-16,52800.0
2023-08-17,55400.0
2023-08-18,55600.0
2023-08-21,58100.0
2023-08-22,57500.0
2023-08-23,58100.0
2023-08-24,56900.0
2023-08-25,57000.0
2023-08-26,56772.078125
