Date,Price
2023-05-17,16390.0
2023-05-18,16390.0
2023-05-19,16360.0
2023-05-22,16540.0
2023-05-23,16500.0
2023-05-24,16060.0
2023-05-25,16110.0
2023-05-26,15700.0
2023-05-30,16530.0
2023-05-31,16750.0
2023-06-01,16810.0
2023-06-02,16950.0
2023-06-05,17360.0
2023-06-07,16890.0
2023-06-08,16790.0
2023-06-09,16780.0
2023-06-12,17310.0
2023-06-13,16860.0
2023-06-14,16290.0
2023-06-15,16410.0
2023-06-16,16410.0
2023-06-19,16180.0
2023-06-20,16280.0
2023-06-21,15690.0
2023-06-22,15780.0
2023-06-23,15640.0
2023-06-26,15550.0
2023-06-27,15500.0
2023-06-28,15190.0
2023-06-29,14860.0
2023-06-30,15180.0
2023-07-03,15730.0
2023-07-04,15670.0
2023-07-05,15630.0
2023-07-06,15320.0
2023-07-07,15070.0
2023-07-10,15070.0
2023-07-11,15150.0
2023-07-12,15350.0
2023-07-13,15470.0
2023-07-14,15400.0
2023-07-17,15000.0
2023-07-18,14670.0
2023-07-19,14270.0
2023-07-20,14460.0
2023-07-21,14440.0
2023-07-24,13740.0
2023-07-25,13200.0
2023-07-26,12930.0
2023-07-27,13050.0
2023-07-28,13110.0
2023-07-31,13580.0
2023-08-01,13710.0
2023-08-02,13300.0
2023-08-03,13290.0
2023-08-04,13770.0
2023-08-07,13850.0
2023-08-08,13250.0
2023-08-09,13380.0
2023-08-10,13500.0
2023-08-11,13700.0
2023-08-14,13300.0
2023-08-16,12430.0
2023-08-17,12100.0
2023-08-18,12050.0
2023-08-21,12120.0
2023-08-22,11790.0
2023-08-23,11750.0
2023-08-24,11980.0
2023-08-25,11920.0
2023-08-26,12119.9375
