Date,Price
2023-05-17,4145.0
2023-05-18,4210.0
2023-05-19,4280.0
2023-05-22,4395.0
2023-05-23,4365.0
2023-05-24,4420.0
2023-05-25,4325.0
2023-05-26,4240.0
2023-05-30,4310.0
2023-05-31,4295.0
2023-06-01,4250.0
2023-06-02,4270.0
2023-06-05,4355.0
2023-06-07,4330.0
2023-06-08,4385.0
2023-06-09,4365.0
2023-06-12,4320.0
2023-06-13,4345.0
2023-06-14,4255.0
2023-06-15,4165.0
2023-06-16,4180.0
2023-06-19,4345.0
2023-06-20,4250.0
2023-06-21,4225.0
2023-06-22,4250.0
2023-06-23,4120.0
2023-06-26,4165.0
2023-06-27,4195.0
2023-06-28,4185.0
2023-06-29,4035.0
2023-06-30,4065.0
2023-07-03,4165.0
2023-07-04,4100.0
2023-07-05,4050.0
2023-07-06,3925.0
2023-07-07,3815.0
2023-07-10,4120.0
2023-07-11,4250.0
2023-07-12,4195.0
2023-07-13,4235.0
2023-07-14,4275.0
2023-07-17,4695.0
2023-07-18,4290.0
2023-07-19,4210.0
2023-07-20,4270.0
2023-07-21,4295.0
2023-07-24,4235.0
2023-07-25,4250.0
2023-07-26,4135.0
2023-07-27,4225.0
2023-07-28,4330.0
2023-07-31,4520.0
2023-08-01,4610.0
2023-08-02,4585.0
2023-08-03,4525.0
2023-08-04,4535.0
2023-08-07,4550.0
2023-08-08,4530.0
2023-08-09,4555.0
2023-08-10,4685.0
2023-08-11,4660.0
2023-08-14,4685.0
2023-08-16,4590.0
2023-08-17,4545.0
2023-08-18,4480.0
2023-08-21,4435.0
2023-08-22,4455.0
2023-08-23,4410.0
2023-08-24,4375.0
2023-08-25,4345.0
2023-08-26,4328.07177734375
