Date,Price
2023-05-17,8140.0
2023-05-18,8240.0
2023-05-19,8090.0
2023-05-22,8160.0
2023-05-23,8210.0
2023-05-24,8080.0
2023-05-25,8070.0
2023-05-26,8010.0
2023-05-30,8110.0
2023-05-31,8060.0
2023-06-01,8180.0
2023-06-02,8090.0
2023-06-05,8100.0
2023-06-07,8110.0
2023-06-08,8050.0
2023-06-09,8080.0
2023-06-12,8040.0
2023-06-13,8040.0
2023-06-14,7930.0
2023-06-15,7700.0
2023-06-16,7690.0
2023-06-19,7640.0
2023-06-20,7870.0
2023-06-21,7890.0
2023-06-22,7850.0
2023-06-23,7660.0
2023-06-26,7590.0
2023-06-27,7530.0
2023-06-28,7350.0
2023-06-29,7220.0
2023-06-30,7200.0
2023-07-03,7380.0
2023-07-04,7270.0
2023-07-05,7240.0
2023-07-06,7030.0
2023-07-07,7120.0
2023-07-10,6980.0
2023-07-11,7180.0
2023-07-12,7220.0
2023-07-13,7570.0
2023-07-14,7630.0
2023-07-17,7800.0
2023-07-18,7530.0
2023-07-19,7500.0
2023-07-20,7500.0
2023-07-21,7260.0
2023-07-24,7050.0
2023-07-25,6960.0
2023-07-26,6570.0
2023-07-27,7000.0
2023-07-28,6930.0
2023-07-31,7030.0
2023-08-01,7170.0
2023-08-02,6970.0
2023-08-03,6910.0
2023-08-04,7030.0
2023-08-07,7050.0
2023-08-08,7060.0
2023-08-09,7150.0
2023-08-10,7270.0
2023-08-11,7570.0
2023-08-14,7200.0
2023-08-16,7000.0
2023-08-17,6990.0
2023-08-18,6830.0
2023-08-21,6910.0
2023-08-22,6850.0
2023-08-23,6720.0
2023-08-24,6810.0
2023-08-25,6580.0
2023-08-26,6853.63427734375
