Time,001040,079160,000120,097950,078930,006360,267250,329180,035900,105560,002380,021320,035600,030200,033780,003550,034220,066570,079550,035420,181710,005490,010950,034120,034730,03473K,017670,000660,005610,032540,040300,052220,009450,030610,339770,043650,002990,073240,000270,024110,003920,095660,005720,225570,251270,006280,004370,003540,047040,069620,048910,003490,067990,000150,073190,030350,115390,005300,011170,267980,072870,005360,080160,100790,00680K,018700,093190,005180,143240,001470,006400,02826K,207940,005930,029780,003230,024950,007540,066910,086980,134790,004170,102280,403550,090430,020560,143160,067160,053800,310200,052790,003800,086520,247540,036570,058630,053280,007310,271560,048260,316140,016880,095720,069080,112040,000100,139480,047560,089590,034940,185750,272450,047820,016920,035720,293490,323410,377300,042000,078340,002020,021240,264900,259960,039490,009410,017810,086790,039130,136480,039340,030520,047080,009240,004150,025750,002320,18064K,101530,069960,005380,057050,004800,010240
09:00,,8200,,,37550,,,,,51800,198400,,10950,32350,,80800,,,,218000,25050,,72600,,,,47300,114800,66700,6260,,,,5080,,5580,,,,,446500,37250,4000,17060,44100,117200,461500,,4545,105700,12100,23900,,105500,2375,522,5750,,,46850,10220,3020,,4975,3545,1939,5610,55400,19020,3050,608000,83700,772000,66700,29300,173500,6080,51400,2520,,33200,,,12880,121900,11000,,83900,63200,3405,6570,26300,1114000,318000,,6990,4645,,,,11360,,2315,15010,38100,72400,71700,15530,,1772,85200,14080,,1415,,,,43850,12790,49000,17830,,8150,159700,95800,3900,9890,38000,50600,2830,6010,13920,2095,58000,2795,,,24700,5520,65300,184800,42700,60900,
09:01,71100,8110,78900,300500,37450,13810,59200,122700,116600,51600,197000,5030,10770,32250,84500,80000,13440,99900,74200,218000,25050,553000,72800,27850,140200,128300,47200,112300,66700,6260,7160,3145,48900,5080,7620,5580,5440,4355,77300,10430,440000,37250,3990,16650,43400,116100,458000,14090,4485,104100,12090,23600,4950,105500,2375,511,5750,133500,132900,46850,10220,2990,16740,4975,3520,1939,5610,55300,19020,3055,608000,83700,766000,66000,29150,170400,6080,51400,2480,3195,33000,203500,269,12730,121900,11000,20700,83900,63200,3365,6570,26450,1102000,313500,248500,6880,4595,367000,121200,,11280,1178,2275,14850,37450,72900,71600,15350,12810,1773,85200,14080,5400,1381,48450,27800,25400,43850,12770,48200,17800,42300,8150,157900,94500,3900,9890,37850,50200,2830,6000,13700,2055,57000,2785,961,21350,24100,5510,65700,184800,42200,60900,6420
09:02,71100,8050,78200,302000,37550,13800,58600,120200,116400,51500,196100,5040,10780,32100,84600,80100,13200,97900,74100,213000,25000,551000,73100,27550,139900,127900,47150,112200,66500,6270,7200,3140,48500,5070,7620,5530,5400,4345,77500,10380,440500,36300,4000,16570,43250,116100,459000,14070,4460,104900,11990,23600,4905,104600,2305,507,5750,132000,131000,45500,10220,2990,16770,4950,3520,1957,5600,55100,18830,3020,599000,83500,765000,66000,29150,170600,6080,50800,2480,3195,33000,202500,269,12610,123300,11000,20700,81700,62900,3360,6480,26450,1095000,314000,245000,6890,4595,364500,121400,,11290,1150,2280,14770,37450,72700,71400,15150,12690,1770,84400,14050,5400,1381,48250,27850,25450,43250,12650,48000,17710,41600,8240,157000,94800,3875,9850,37800,50400,2800,5970,13730,2055,57000,2780,961,21300,24350,5510,65800,183200,42200,60400,6420
09:03,70800,8100,78200,300500,37500,13760,58600,119000,116100,51500,196200,5040,10740,32150,84700,79800,13160,98100,74000,212500,24950,551000,73500,27550,139700,127900,47200,112800,66500,6210,7200,3125,48400,5030,7620,5580,5330,4350,77300,10340,445000,36250,4000,16500,43400,116100,464000,14000,4460,105000,11900,23550,4900,104300,2305,511,5760,132800,130400,45600,10210,2990,16840,4950,3520,1960,5600,54700,18830,2975,598000,83000,767000,65800,29150,173300,6030,50800,2485,3235,33000,203000,269,12650,124100,10940,20700,81500,62700,3345,6480,26100,1104000,316500,244500,6860,4600,365500,122100,,11280,1150,2280,14820,37250,73700,71700,15150,12660,1758,84500,14030,5400,1381,48350,27700,25400,43050,12650,48000,17690,41600,8180,156800,95000,3845,9820,37800,50500,2805,5970,13830,2060,57200,2780,960,20950,24150,5510,66200,183300,42200,60500,6420
09:04,70900,8100,78400,302500,37500,13760,58500,119900,115700,51500,196200,5040,10750,32100,84600,79800,13260,98200,74200,214000,24750,556000,73300,27500,139800,127500,47150,112600,66500,6210,7200,3130,48750,5030,7620,5530,5340,4350,77400,10370,444000,36300,4000,16450,43550,116300,464000,14010,4470,105200,11970,23600,4880,105900,2305,511,5750,132500,130700,45550,10220,2990,16910,4950,3530,1950,5600,55200,18830,2990,598000,83000,771000,66000,29200,171000,6020,51000,2480,3210,33000,202000,269,12650,124500,10950,20700,81500,62800,3340,6440,26100,1116000,317000,244000,6860,4630,365500,122200,,11260,1150,2290,14850,37550,73500,71700,15260,12700,1771,84700,14000,5400,1387,48400,27750,25500,43350,12730,48000,17700,41650,8180,157000,94900,3840,9830,37750,50700,2820,5970,13830,2060,57400,2770,959,21000,24150,5510,66200,183700,42200,60200,6420
09:05,70900,8070,78200,301500,37400,13740,58700,120100,115200,51300,196400,5040,10750,32100,84600,80100,13170,98600,74400,214000,24800,553000,73000,27500,139500,126500,47200,112500,66500,6210,7200,3130,48850,5030,7670,5530,5340,4380,77600,10360,440000,36100,4000,16400,43400,116400,463000,14050,4455,104900,11980,23650,4875,106000,2305,512,5760,132100,131100,45550,10220,2990,16940,4900,3530,1953,5600,55300,18830,2970,597000,83000,774000,66000,29150,172100,6010,50900,2490,3230,33000,202500,269,12700,125000,11040,20700,79700,62500,3330,6420,26100,1110000,319000,244000,6850,4630,366000,122800,,11280,1150,2285,14800,37400,73900,71700,15210,12690,1756,84400,14050,5400,1387,48300,27700,25300,43100,12720,48000,17700,41500,8260,156500,95100,3850,9830,37850,50700,2810,5970,13760,2060,57700,2770,958,20950,24150,5510,66300,183900,42050,60200,6420
09:06,71300,8050,78400,301500,37450,13730,58700,119800,115200,51300,196700,5040,10750,32050,84600,80100,13200,98700,74700,214500,24950,557000,73000,27500,139600,126500,47200,112600,66500,6280,7160,3130,48650,5040,7660,5530,5370,4390,77800,10370,440000,36150,4000,16310,43400,116300,463500,14020,4455,104900,11850,23700,4875,106000,2305,511,5760,132200,130800,45500,10170,3010,16950,4900,3530,1952,5600,55100,18910,2985,596000,83400,774000,66000,29150,171100,6010,50900,2485,3230,33000,204000,269,12700,125900,10970,20700,79700,62500,3350,6400,26100,1115000,322500,245500,6850,4625,367000,122400,,11280,1151,2285,14870,37400,73600,71700,15230,12810,1766,84400,14140,5400,1387,48450,27800,25450,43200,12720,48000,17700,41600,8260,156800,95400,3850,9840,37800,50800,2810,5970,13760,2055,57700,2770,958,20950,24150,5500,66400,183900,42250,60300,6420
09:07,71200,8040,78500,301000,37450,13740,58600,120400,115300,51400,196400,5040,10690,32150,84700,79900,13120,98600,74700,214500,24950,559000,73000,27500,139600,126500,47200,112600,66500,6280,7100,3150,48650,5030,7650,5520,5370,4390,77800,10370,440000,35900,4000,16290,43400,116300,464000,14010,4455,105000,11960,23650,4875,106600,2325,511,5770,131900,130500,45600,10170,3010,17060,4880,3510,1923,5600,55500,18840,2975,599000,83400,774000,66000,29150,170800,6020,50900,2495,3205,33000,204000,269,12700,125400,10970,20700,79300,62600,3325,6400,26100,1121000,323500,246500,6790,4625,366000,122000,,11280,1152,2285,14870,37700,73700,71700,15280,12800,1756,84600,14130,5400,1384,48400,27800,25400,43350,12680,47650,17700,41400,8260,156600,94900,3845,9820,37800,50600,2820,5970,13680,2060,57800,2775,958,20950,24150,5510,65900,183900,42100,60500,6440
09:08,71900,8000,78500,301000,37500,13760,58800,120400,115600,51300,196300,5040,10710,32100,84800,79900,13110,98900,74700,214000,24800,560000,73000,27450,139700,126500,47100,113000,66500,6280,7150,3150,48800,5040,7650,5570,5360,4395,78000,10370,440000,36050,4000,16340,43300,116300,464000,14010,4450,104500,11920,23700,4875,106400,2325,512,5770,132200,130500,45600,10210,3010,17070,4880,3510,1923,5600,55500,18840,2975,599000,83400,774000,66000,29150,169200,6020,50900,2505,3205,33000,204000,269,12760,124700,10970,20700,79300,62600,3335,6450,26100,1129000,327000,245000,6800,4625,368000,122900,,11280,1152,2285,14860,38050,73800,71300,15250,12800,1755,84400,14130,5400,1388,48400,27650,25450,43250,12740,47650,17700,41550,8260,156100,94900,3850,9800,37800,50500,2820,5980,13640,2060,57900,2780,958,20850,24150,5700,66000,184300,42100,60500,6440
09:09,71300,8000,78600,301500,37500,13710,58800,120500,115300,51300,196600,5040,10660,32150,84600,80000,13070,99000,74300,213500,24800,558000,72800,27450,139700,126500,47100,113100,66400,6280,7170,3150,48800,5020,7660,5560,5350,4390,78100,10360,442000,36050,4000,16390,43350,116400,463500,14000,4450,105200,11930,23700,4880,105400,2325,511,5770,132100,130200,45600,10200,3005,16990,4880,3510,1925,5530,55600,18840,2980,602000,83000,775000,66100,29150,169200,6040,50900,2490,3205,33000,203500,269,12750,125000,10960,20700,79000,62500,3340,6450,26100,1127000,325000,245500,6830,4625,366500,122800,,11280,1155,2285,14890,38050,73800,71300,15170,12820,1759,84400,14070,5400,1388,48300,27600,25400,43250,12740,47650,17700,41300,8260,156100,95100,3860,9800,37800,50500,2830,5980,13610,2055,57900,2790,958,20900,24150,5700,65500,184900,42100,60400,6440
09:10,71100,8000,78400,302000,37500,13720,58800,120100,115000,51300,196500,5040,10660,32100,84700,80400,13070,98800,74300,214000,25050,559000,72400,27400,139500,126300,47100,112900,66400,6280,7170,3150,48850,5020,7640,5560,5350,4400,77900,10360,442000,35900,3990,16400,43400,116500,459500,14010,4435,104400,11850,23650,4885,105700,2325,509,5770,132400,130100,45600,10200,3005,16900,4880,3510,1936,5530,55800,18840,2990,600000,83000,777000,66000,29150,171000,6040,51000,2500,3195,33000,202500,269,12700,125800,10960,20800,79400,62500,3335,6450,26100,1123000,326500,245000,6800,4610,367500,122000,,11260,1157,2280,14930,38100,73900,71400,15130,12860,1757,84500,14060,5400,1389,48300,27650,25350,43250,12830,47650,17700,41350,8260,156000,95000,3860,9790,37750,50500,2835,5980,13610,2060,57700,2790,958,20900,24150,5700,65700,184900,42050,60300,6440
