Time,001040,079160,000120,097950,078930,006360,267250,329180,035900,105560,002380,021320,035600,030200,033780,003550,034220,066570,079550,035420,181710,005490,010950,034120,034730,03473K,017670,000660,005610,032540,040300,052220,009450,030610,339770,043650,002990,073240,000270,024110,003920,095660,005720,225570,251270,006280,004370,003540,047040,069620,048910,003490,067990,000150,073190,030350,115390,005300,011170,267980,072870,005360,080160,100790,00680K,018700,093190,005180,143240,001470,006400,02826K,207940,005930,029780,003230,024950,007540,066910,086980,134790,004170,102280,403550,090430,020560,143160,067160,053800,310200,052790,003800,086520,247540,036570,058630,053280,007310,271560,048260,316140,016880,095720,069080,112040,000100,139480,047560,089590,034940,185750,272450,047820,016920,035720,293490,323410,377300,042000,078340,002020,021240,264900,259960,039490,009410,017810,086790,039130,136480,039340,030520,047080,009240,004150,025750,002320,18064K,101530,069960,005380,057050,004800,010240
09:01,68600,8890,77500,310000,39000,13980,63800,135300,128900,51500,214500,5040,10880,32100,84000,83400,14000,102400,77400,223000,26500,597000,78200,25700,152400,136000,46750,118800,66700,6500,7300,3270,56900,5150,7830,5950,5400,4305,78300,10460,436000,33950,4190,17830,47400,114300,420000,13930,4510,105200,13240,24600,4930,109700,2320,493,5760,133300,148500,41250,10200,3040,15450,4930,3635,1841,5560,46850,18440,3370,612000,87500,793000,68200,29100,123200,6100,51400,2680,3200,35050,197600,269,13440,118900,11250,21050,83100,62700,3470,6200,26000,1070000,337500,274500,7060,4635,368500,118300,1900000,11520,1214,2355,14780,39750,75400,79700,17090,13210,1839,81000,14790,5400,1397,52400,30400,28300,46900,11790,51300,17820,40800,8280,172100,103000,3885,10520,38250,48300,2835,6020,13790,2220,52900,2855,969,21900,25450,5470,58100,188400,42900,63700,6320
09:02,68900,8890,77300,307500,39050,13920,63800,134200,128100,51300,213500,5020,10940,32100,83800,83300,14050,103200,76900,226000,26550,590000,78200,25750,151800,136000,46550,118400,66800,6480,7200,3280,56900,5160,7820,5950,5400,4305,78200,10460,436000,33800,4170,17710,47850,115000,416500,13930,4485,106000,13240,24500,4930,108900,2300,493,5760,132500,148400,41250,10200,3025,15450,4930,3635,1838,5540,46550,18240,3325,611000,87500,793000,68500,29150,121800,6050,51100,2670,3200,35050,196400,269,13300,119200,11190,21050,83300,62800,3450,6200,26000,1068000,339500,277000,7000,4635,367500,117400,1900000,11460,1205,2355,14730,39300,75800,79400,16850,13320,1843,81200,14750,5400,1396,52800,30150,28150,47350,11790,51300,17840,40850,8270,171700,101800,3885,10400,38200,47800,3015,6000,13670,2220,52500,2850,965,21750,25450,5470,58300,188100,42500,62900,6320
09:03,68800,8850,77200,306500,39000,13950,63300,134500,127300,51500,213500,5020,10910,32000,84000,83700,14040,102600,76900,230000,26600,592000,78200,25800,151700,136000,46550,118600,66400,6480,7300,3260,56900,5160,7830,5920,5400,4295,78000,10470,436000,33650,4170,17850,48000,114500,417000,13920,4500,106200,13240,24550,4900,109000,2300,492,5750,132500,148400,41300,10180,3025,15500,4930,3635,1838,5540,46500,18310,3345,611000,87500,794000,68400,29000,121200,6050,51100,2635,3200,35050,196400,269,13240,119200,11220,21050,83400,62500,3460,6170,26000,1069000,341000,276500,7060,4675,366500,116900,1900000,11470,1205,2360,14770,39850,76900,79300,16890,13250,1843,81300,14650,5400,1396,52800,30300,28300,47550,11830,51300,17700,40600,8240,172700,102000,3880,10410,38250,47700,2990,6000,13650,2210,52100,2850,964,21750,25450,5470,58600,188100,42350,63000,6320
09:04,68800,8890,77200,306500,39100,13940,63300,134300,127600,51400,213000,5020,10920,31950,84000,83400,14030,102400,77400,229500,26600,596000,78200,25850,151700,136000,46550,118300,65900,6480,7250,3260,57000,5160,7840,5910,5390,4305,78000,10470,435000,33650,4140,17830,47900,114500,417000,13840,4490,106200,13240,24550,4955,110700,2300,493,5750,132700,148600,41300,10180,3025,15500,4910,3610,1838,5510,46500,18330,3370,611000,87500,791000,68500,29000,121100,6050,51400,2645,3200,35050,195800,269,13150,119900,11230,21200,83200,62700,3460,6110,26000,1078000,340000,275500,6910,4695,366500,116300,1900000,11450,1205,2360,14700,39800,75900,79700,17080,13220,1843,81500,14640,5400,1386,52700,30300,28400,47600,11830,51000,17790,40600,8240,172200,101800,3950,10400,38300,47900,2980,6020,13740,2210,52400,2845,964,21750,25450,5470,58400,188200,42350,63000,6270
09:05,69100,8950,78000,306000,39150,13970,63700,134500,127800,51600,212500,5040,10890,32050,83900,83300,14040,102500,77000,229500,26600,597000,78000,25800,151700,136000,46650,118300,66400,6480,7190,3290,57000,5160,7730,5910,5410,4295,78000,10500,435000,33650,4140,17820,48300,114700,419000,13850,4515,106100,13240,24500,4905,110700,2300,496,5750,132700,148500,41100,10180,3025,15500,4910,3610,1809,5510,46600,18340,3375,613000,87500,793000,68700,28950,121300,6050,51400,2700,3200,35050,195800,269,13150,119900,11320,21400,82600,62700,3455,6210,26000,1076000,342000,275500,6990,4695,366000,116500,1900000,11450,1205,2380,14700,40000,75900,79800,17210,13140,1843,81400,14670,5400,1380,52800,30200,28300,47650,11850,51000,17820,40600,8260,173000,102000,4010,10400,38300,47900,2960,6020,13710,2210,52400,2845,964,21850,25450,5470,58300,187800,42350,62800,6270
09:06,69200,8910,77900,306000,39100,13960,63500,134600,127500,51600,212500,5040,10880,32100,83800,83700,14060,102700,77000,232000,26350,599000,78500,25700,151800,135300,46700,117700,66300,6480,7190,3290,57000,5180,7840,5910,5420,4330,78000,10500,435000,33550,4140,17850,48400,115000,419500,13850,4500,106100,13240,24450,4935,111100,2330,496,5750,132400,148300,41150,10180,3030,15500,4950,3610,1827,5540,46500,18280,3370,613000,87500,794000,68800,29000,121400,6030,51300,2720,3215,35050,196000,269,13150,120200,11260,21450,82500,62700,3440,6110,26000,1084000,342500,276000,7000,4695,364500,116300,1900000,11460,1205,2385,14730,40000,76700,79800,17160,13080,1845,81400,14670,5400,1375,53100,30350,28500,48100,11930,51300,17820,40700,8260,173800,102000,4010,10410,38300,47800,2940,6020,13720,2210,52300,2845,964,21950,25450,5460,58100,187800,42350,63000,6270
09:07,69300,8910,77900,305000,39100,14010,63700,134300,127300,51600,213500,5040,10880,32100,84000,83300,14020,102600,77000,229500,26350,599000,78400,25800,151800,135300,46750,117900,66300,6540,7230,3290,57000,5180,7840,5940,5420,4320,78200,10490,435000,33500,4170,17860,48500,115900,419000,13860,4505,106000,13250,24450,4935,110700,2410,498,5750,132700,147600,40900,10180,3030,15410,4995,3610,1839,5540,46450,18310,3375,614000,86900,794000,68500,28950,121900,6080,51400,2710,3215,35050,196100,269,13040,119800,11260,21400,82100,62700,3455,6200,26000,1088000,345000,274500,7050,4695,365000,116000,1900000,11470,1202,2375,14730,39650,76400,79600,17150,13020,1848,81600,14540,5400,1374,52700,30300,28300,47750,11820,51100,17820,40600,8220,173000,102100,4055,10510,38300,47850,2945,6020,13680,2210,52400,2840,968,21900,25450,5490,57600,188000,42300,63000,6270
09:08,69400,8890,78200,304000,39050,14030,63300,134300,127400,51700,214500,5040,10890,32100,84100,83600,14040,102500,77000,229000,26500,602000,78600,25800,151900,135300,46800,118400,66300,6490,7230,3295,57000,5180,7840,5940,5420,4325,78200,10480,435000,33400,4170,17840,48350,115400,420000,13880,4510,106400,13310,24500,4910,111000,2400,498,5740,132600,147200,40900,10180,3030,15410,4980,3610,1842,5540,46450,18310,3340,616000,86900,792000,68800,28950,122200,6080,51300,2720,3210,35050,195500,269,12300,119900,11260,21350,82700,62700,3440,6200,26000,1086000,344500,274000,7000,4730,365000,116500,1900000,11520,1202,2385,14660,39550,76100,79500,17200,13120,1848,81900,14550,5400,1377,52700,30200,28300,47600,11910,51000,17740,40600,8220,173500,102100,4070,10500,38250,47950,2970,6020,13720,2210,52700,2840,972,21850,25450,5490,57500,187800,42350,62700,6270
09:09,69500,8890,78400,304000,39100,14010,63500,134200,127400,51700,214000,5040,10890,32000,84000,83800,14090,102600,76900,228500,26500,596000,78600,25800,152200,135100,46850,119000,66200,6490,7230,3295,57200,5180,7840,5940,5450,4315,78200,10480,435000,33400,4170,17770,48400,115500,420000,13870,4500,106800,13310,24500,4905,110700,2350,498,5740,132400,146200,40900,10180,3030,15420,4985,3610,1842,5540,46450,18320,3345,617000,86900,794000,68800,28900,121500,6080,51100,2695,3210,35050,195600,269,12300,119700,11330,21300,82500,62700,3455,6200,26000,1086000,342000,274000,7000,4730,365000,116400,1900000,11470,1202,2375,14640,39750,76800,79700,17150,13070,1845,81700,14600,5400,1387,52400,30200,28400,47550,11850,51300,17750,40650,8220,172300,102000,4005,10500,38300,48000,2960,6020,13730,2210,52800,2855,975,21800,25400,5490,57800,187800,42350,62600,6270
