Time,001040,079160,000120,097950,078930,006360,267250,329180,035900,105560,002380,021320,035600,030200,033780,003550,034220,066570,079550,035420,181710,005490,010950,034120,034730,03473K,017670,000660,005610,032540,040300,052220,009450,030610,339770,043650,002990,073240,000270,024110,003920,095660,005720,225570,251270,006280,004370,003540,047040,069620,048910,003490,067990,000150,073190,030350,115390,005300,011170,267980,072870,005360,080160,100790,00680K,018700,093190,005180,143240,001470,006400,02826K,207940,005930,029780,003230,024950,007540,066910,086980,134790,004170,102280,403550,090430,020560,143160,067160,053800,310200,052790,003800,086520,247540,036570,058630,053280,007310,271560,048260,316140,016880,095720,069080,112040,000100,139480,047560,089590,034940,185750,272450,047820,016920,035720,293490,323410,377300,042000,078340,002020,021240,264900,259960,039490,009410,017810,086790,039130,136480,039340,030520,047080,009240,004150,025750,002320,18064K,101530,069960,005380,057050,004800,010240
08:59,66700,8940,82400,294500,38850,14340,62800,136300,125500,52200,210500,5200,11020,30850,84800,83900,13940,103500,76000,223000,25900,596000,76900,26000,155500,137100,46500,119900,67600,6540,7230,3340,57200,5190,7870,5930,5510,4500,80700,10480,440000,34300,4190,18930,48600,116500,403000,13960,4535,107800,13860,24050,5010,107300,2445,517,5760,132000,157200,41050,10180,3120,15450,5120,3610,1887,5530,46050,20050,3600,636000,87700,795000,68500,29050,118500,6120,51300,2660,3280,35200,199200,269,13190,121300,11220,19900,81100,63300,3510,6380,25700,1172000,381000,275000,7010,4760,366500,119000,1900000,11590,1257,2440,14890,43100,73500,78400,17430,13000,1863,81700,14860,5400,1434,51800,31100,28700,48300,12300,51500,17900,41050,8240,169700,102800,3750,10310,38650,48650,2815,6030,13540,2230,49000,2840,976,20900,24300,5470,59900,192500,43000,62600,6360
09:00,66700,8940,82400,294500,38850,14340,62800,136300,125500,52200,210500,5200,11020,30850,84800,83900,13940,103500,76000,223000,25900,596000,76900,26000,155500,137100,46500,119900,67600,6540,7230,3340,57200,5190,7870,5930,5510,4500,80700,10480,440000,34300,4190,18930,48600,116500,403000,13960,4535,107800,13860,24050,5010,107300,2445,517,5760,132000,157200,41050,10180,3120,15450,5120,3610,1887,5530,46050,20050,3600,636000,87700,795000,68500,29050,118500,6120,51300,2660,3280,35200,199200,269,13190,121300,11220,19900,81100,63300,3510,6380,25700,1172000,381000,275000,7010,4760,366500,119000,1900000,11590,1257,2440,14890,43100,73500,78400,17430,13000,1863,81700,14860,5400,1434,51800,31100,28700,48300,12300,51500,17900,41050,8240,169700,102800,3750,10310,38650,48650,2815,6030,13540,2230,49000,2840,976,20900,24300,5470,59900,192500,43000,62600,6360
09:01,66200,8890,81500,292000,38750,14280,62500,136300,127200,52000,210000,5200,11020,30750,84500,83800,13910,103600,76000,223500,26000,586000,76800,25900,155000,137200,46400,121500,67500,6590,7200,3335,57400,5150,7830,5940,5520,4440,79900,10480,437000,34250,4150,18940,48500,116600,403000,13960,4535,108200,13820,23900,5020,105900,2370,515,5770,132000,157200,41100,10170,3105,15440,5090,3600,1893,5540,46050,20050,3490,635000,87700,795000,68300,29100,117200,6120,52000,2775,3255,35050,199300,269,13170,123500,11220,20800,81300,63400,3590,6380,25750,1174000,369000,273000,7030,4755,363500,119500,1900000,11600,1257,2440,14830,43100,73500,78500,17780,13000,1900,81700,14830,5400,1450,51300,30750,28500,48150,12200,51400,17900,41300,8170,169400,102200,3785,10300,38450,48450,2810,6060,13490,2230,48950,2845,977,21050,24350,5540,59400,192200,42900,62500,6360
09:02,65700,8900,81400,291500,38700,14250,62100,135300,127200,51900,210000,5200,10990,30900,84800,83700,13810,103200,76400,225500,25900,588000,76700,26000,154100,135000,46250,121900,67500,6660,7190,3390,57300,5150,7890,5930,5520,4395,79600,10430,438000,33950,4150,18050,48450,116500,401500,13950,4490,109000,13750,23900,5030,106800,2355,515,5770,130700,157000,41150,10170,3105,15430,5120,3605,1931,5520,46050,19950,3560,626000,88400,792000,67700,29000,116500,6110,52000,2825,3240,35050,198300,269,13120,123300,11110,20550,81600,63700,3530,6370,26100,1158000,369500,272500,7030,4755,363500,119400,1900000,11540,1228,2440,14800,42750,73800,78100,17430,12940,1900,81200,14830,5400,1448,51500,30650,28750,47750,12270,51300,17900,40900,8180,169300,101400,3790,10300,38500,48050,2810,6060,13790,2230,48950,2845,973,21000,24350,5530,59300,190900,42900,62400,6320
09:03,65700,9030,80700,291000,38650,14190,61900,135200,128000,51500,209500,5100,10880,31400,84900,83600,13740,103100,77200,228500,25800,588000,77300,25950,153800,134900,46200,121300,67500,6690,7190,3365,57100,5200,7890,5930,5500,4360,79100,10410,437000,33800,4150,18010,48400,116400,401000,13890,4480,108200,13670,23800,5030,107100,2355,515,5770,130000,157000,41150,10170,3075,15200,5060,3590,1895,5500,45750,19920,3545,623000,88400,790000,67800,29000,116500,6070,52400,2760,3240,35000,198500,269,13290,123000,11110,20450,81600,63300,3585,6360,26100,1160000,371000,273500,6960,4745,363500,120000,1900000,11540,1229,2440,14750,43050,73700,77800,17370,12940,1877,81200,14740,5400,1435,51800,30700,28700,47450,12190,51300,17900,40750,8230,169200,101500,3775,10300,38450,48050,2800,6040,13940,2230,49650,2845,972,20800,24350,5520,59100,190000,43000,62200,6360
09:04,65700,9010,80700,291000,38700,14190,62100,135300,127400,51500,208000,5100,10910,31400,84800,83300,13750,102800,77100,228500,25800,591000,77400,25900,153900,134900,46300,121000,67600,6600,7190,3335,57000,5200,7890,5900,5500,4370,78700,10390,437000,33700,4150,17890,48450,116400,402500,13860,4460,108400,13680,23800,5030,106000,2355,518,5770,129500,157300,41150,10170,3070,15240,5100,3590,1894,5450,45700,19900,3510,625000,88400,791000,67900,28950,116300,6080,52200,2850,3215,35000,198700,269,13280,124000,11110,20400,81500,63400,3500,6300,26100,1147000,370000,274000,7020,4745,363000,120400,1900000,11490,1223,2430,14750,43800,73000,77900,17630,12930,1877,81200,14720,5400,1435,52000,30850,28800,47400,12100,51500,17900,40650,8180,169200,101700,3755,10260,38400,48150,2815,6020,13820,2230,49400,2845,977,21250,24350,5520,59200,189300,42600,62200,6320
09:05,65700,9000,80600,291000,38700,14180,62000,135300,127300,51400,207500,5100,10950,31400,84600,83600,13750,102700,77000,229500,25700,588000,77400,25900,153800,135000,46400,121000,67600,6610,7140,3335,56900,5200,7890,5900,5510,4375,78500,10390,435000,33650,4150,17890,48500,116300,403000,13840,4460,108400,13620,23800,5030,105600,2355,515,5750,130200,157600,41150,10170,3070,15240,5070,3590,1870,5450,45650,19860,3535,624000,88400,791000,68000,28950,116300,6080,51900,2830,3245,35000,198500,269,13190,124200,11080,20600,82200,63300,3480,6280,26100,1147000,369000,275000,6970,4745,364000,119800,1900000,11500,1222,2430,14750,43400,73300,77900,17410,12910,1877,81200,14730,5400,1435,51900,31000,28900,47500,12040,51500,17900,40650,8180,170000,103000,3745,10250,38500,48150,2805,6050,13860,2235,49450,2850,971,20950,24350,5520,59500,189000,42600,62200,6300
09:06,65800,8980,80400,290500,38700,14200,62200,135400,127400,51300,208000,5100,10970,31300,84600,83500,13730,102400,77100,228000,25700,587000,77600,25900,153900,135000,46450,121400,67600,6610,7120,3335,56800,5200,7890,5900,5510,4375,78500,10430,435000,33950,4150,17600,48650,116300,403000,13840,4465,108800,13640,23750,5030,105800,2360,519,5750,130700,157500,41150,10170,3070,15240,5040,3585,1860,5430,45650,19770,3515,624000,88400,794000,67900,29000,116300,6060,51500,2815,3215,35000,198600,269,13170,124000,11100,20550,82000,63600,3490,6280,26100,1146000,367000,275000,6970,4745,364000,120200,1900000,11500,1221,2425,14570,43300,73700,78000,17420,12920,1877,81400,14730,5400,1435,52100,30950,29050,47750,12010,51500,17900,40700,8280,170100,102700,3740,10240,38450,48150,2785,6030,13850,2225,49900,2855,972,21050,24350,5520,59500,188400,42600,62800,6320
09:07,66100,8970,80300,290500,38900,14230,62500,135200,127500,51500,208000,5100,10970,31250,84700,83700,13730,102600,77000,230500,25800,585000,78000,25950,154000,135000,46500,121600,67500,6610,7080,3330,56700,5200,7890,5880,5520,4380,78300,10430,431500,33700,4150,17620,48400,116300,406000,13820,4485,108400,13690,23750,4995,105800,2360,515,5750,130900,157200,41150,10170,3070,15240,5070,3590,1850,5440,45650,19750,3515,623000,88200,794000,68100,29000,116300,6070,51500,2800,3230,35000,198700,269,13170,123600,11100,20350,81900,63800,3505,6250,26100,1137000,365000,275000,7010,4755,364500,119900,1900000,11510,1225,2425,14640,43150,73900,77800,17620,12940,1876,81300,14710,5400,1435,52100,31100,28900,47750,12190,51500,17860,40700,8190,170700,103200,3730,10160,38400,48250,2785,6030,13790,2230,50400,2855,972,21000,24350,5520,59200,188600,42600,63000,6320
09:08,66300,9010,80200,290000,38800,14210,62300,134500,127500,51300,208000,5100,11040,31350,84700,83600,13740,102500,77100,229500,25950,582000,78000,25950,154000,135000,46450,122200,67500,6600,7080,3330,56800,5200,7890,5880,5520,4380,78100,10430,430000,33900,4160,17650,48850,117000,406000,13820,4500,108800,13680,23750,4995,105500,2355,515,5750,130900,157000,41150,10170,3085,15310,5070,3590,1851,5430,45600,19760,3505,623000,87600,795000,68100,29000,116400,6070,51900,2840,3225,34950,198700,269,13170,122900,11160,20500,82100,63800,3565,6190,26100,1130000,366000,275000,7010,4745,365000,119900,1900000,11510,1219,2430,14710,43250,73700,77800,17460,12960,1876,81600,14720,5400,1435,52200,31050,29000,47700,12180,51800,17840,40850,8190,170300,103600,3730,10130,38400,48350,2785,6030,13920,2230,50500,2860,972,21250,24350,5520,59400,188500,42650,62900,6320
09:09,66200,9050,80500,290500,38950,14290,62600,134600,127000,51400,208500,5160,11040,31400,84800,83700,13750,102500,77200,231000,26000,582000,77900,25950,154300,135000,46500,122000,67500,6610,7120,3330,57000,5200,7890,5890,5520,4375,78200,10450,430000,33900,4160,17840,48950,117900,404500,13860,4495,109100,13690,23750,5020,104700,2290,516,5770,130900,156800,41350,10170,3085,15430,5070,3590,1860,5470,45500,19650,3510,624000,87600,800000,68400,29000,116700,6090,51900,2835,3225,34950,198500,269,13170,123600,11100,20350,82300,64000,3530,6190,26000,1132000,364500,274500,7010,4740,365000,119800,1900000,11520,1217,2440,14710,43250,73900,77900,17500,12960,1884,81600,14720,5400,1435,52300,31100,29100,47700,12070,51800,17840,40850,8190,170800,103900,3725,10120,38400,48350,2785,6060,13950,2225,50500,2860,970,21250,24350,5520,59400,188100,42850,62900,6280
09:10,66300,9090,80100,291000,38800,14330,62600,134600,127000,51500,208500,5160,10990,31250,84700,83800,13780,102600,77400,230500,26000,583000,77900,26000,154300,135000,46500,122200,67600,6610,7090,3330,57000,5200,7890,5880,5520,4435,78400,10450,430000,33900,4165,17760,48800,117800,405000,13840,4500,109600,13690,23700,5020,104400,2290,521,5780,131000,157000,41350,10170,3085,15320,5070,3600,1892,5470,45450,19620,3495,625000,87600,800000,68300,29050,117000,6100,52000,2850,3225,34950,199600,269,13170,123300,11100,20350,82500,64100,3500,6190,26000,1129000,368500,275000,7020,4745,365500,119800,1900000,11520,1219,2440,14710,43150,74300,77800,17560,12940,1889,81800,14740,5400,1447,52200,31050,29000,48000,12020,51800,17850,40950,8190,170900,104000,3775,10160,38500,48450,2805,6060,13990,2230,50700,2860,977,21100,24350,5500,59400,188200,42850,62800,6280
09:11,66300,9110,80100,292000,38800,14330,62900,134600,127600,51500,208500,5160,10970,31400,85000,83600,13760,102500,77200,230500,26000,586000,77900,25950,154600,135200,46550,122000,68100,6660,7090,3330,57100,5190,7890,5880,5520,4395,78500,10470,430000,33700,4165,17730,48750,118200,406000,13840,4515,109900,13750,23750,5020,104000,2290,521,5780,130600,157400,41200,10210,3090,15300,5050,3605,1892,5470,45600,19620,3500,628000,87300,802000,68400,29050,117100,6100,52000,2840,3215,34950,199600,269,13170,122800,11160,20350,82300,63900,3495,6190,26000,1134000,367500,274500,7020,4745,366000,119200,1900000,11540,1219,2430,14820,43250,74600,77800,17750,12940,1892,82400,14750,5400,1447,52500,31150,28850,48000,12150,51900,17970,40950,8200,171000,103900,3775,10230,38500,48450,2805,6060,13990,2245,50800,2860,971,21200,24350,5500,59500,188400,42850,63200,6300
09:12,66400,9110,80200,293000,38800,14310,62700,134600,127700,51800,209000,5160,10960,31400,85000,83700,13760,102600,77000,232000,26000,585000,78200,25950,154600,135200,46550,121800,68200,6680,7140,3330,56900,5190,7890,5910,5520,4380,78500,10480,430000,33950,4165,17790,48900,118400,406500,13840,4500,109800,13800,23800,5020,104600,2290,517,5780,130400,157400,41200,10210,3090,15260,5050,3605,1892,5440,45550,19680,3515,628000,87200,801000,68500,29050,117100,6100,52200,2815,3215,34950,199200,269,13190,123100,11160,20500,82600,63900,3485,6190,26000,1142000,368000,274500,7000,4745,366000,119500,1900000,11540,1222,2450,14870,43150,74800,77900,17670,12930,1893,82500,14750,5400,1436,52600,31150,28800,47800,12050,51900,17840,40900,8260,171000,103600,3755,10230,38550,48400,2805,6060,14040,2235,50900,2875,970,21550,24350,5500,59400,188400,42950,63400,6320
09:13,66600,9090,80200,293000,38700,14250,62600,134800,128000,51600,208500,5160,10930,31300,84900,83700,13770,102500,77200,234000,25950,583000,78200,25950,154500,135200,46500,122200,68100,6610,7120,3330,56600,5180,7890,5910,5520,4380,78300,10480,430500,33800,4150,17740,48900,117900,406000,13820,4495,109300,13800,23750,5020,104600,2290,520,5780,130200,157200,41200,10210,3090,15250,5080,3605,1892,5430,45500,19620,3500,628000,87200,803000,68400,29050,117300,6100,52200,2770,3215,35000,198700,269,13200,122900,11120,20500,82900,64000,3510,6190,26000,1142000,366000,274500,7020,4740,366500,119400,1900000,11530,1220,2450,14850,43300,74400,77700,17710,12930,1893,82100,14750,5400,1447,52700,31200,28850,47850,12050,51800,17960,40900,8200,171200,103300,3750,10230,38550,48400,2805,6060,14050,2235,50900,2875,970,21450,24350,5500,59700,188400,42950,63100,6320
09:14,66600,9120,79700,293500,38650,14240,62600,134600,128400,51600,208500,5080,10920,31150,84800,83700,13820,102500,77000,235500,25950,582000,78200,25950,154400,135200,46500,122000,68000,6650,7100,3355,56600,5180,7890,5910,5520,4380,78400,10480,430500,33900,4150,17500,49050,117600,406000,13780,4495,109200,13800,23750,5010,104000,2290,520,5780,130000,157200,41150,10210,3090,15260,5080,3605,1888,5430,45500,19620,3495,628000,87300,803000,68400,29100,117200,6100,52200,2815,3220,35000,198900,269,13200,122800,11110,20350,82700,63900,3470,6190,26000,1137000,365500,274500,7020,4745,366500,119400,1900000,11520,1220,2450,14810,43250,74200,77400,17710,12930,1889,82200,14750,5400,1447,52700,31150,28850,47950,12140,51900,17840,40900,8200,171200,103300,3750,10190,38550,48400,2800,6060,13990,2235,50800,2865,971,21200,24350,5500,59700,189000,42950,62900,6260
09:15,66600,9130,79200,293000,38650,14210,62500,134300,128500,51600,208000,5080,10920,31150,84800,83900,13820,102300,76900,233500,25950,585000,78300,25950,154500,135200,46500,121900,67900,6650,7070,3355,56600,5180,7890,5910,5490,4380,78400,10470,433500,34050,4140,17420,48950,117300,406000,13790,4485,108600,13800,23750,5000,104300,2295,518,5760,130200,157100,41100,10210,3090,15260,5080,3605,1887,5420,45500,19630,3490,628000,87300,799000,68500,29050,117000,6090,51900,2770,3230,35000,198800,269,13220,122800,11120,20350,82900,64000,3450,6190,25650,1131000,367000,275500,7020,4740,365500,119400,1900000,11520,1223,2445,14610,43100,74100,77400,17730,12940,1889,82200,14800,5400,1447,52500,31350,28800,48150,12130,51900,17850,40950,8200,171700,103500,3745,10230,38550,48450,2785,6060,14010,2235,50900,2865,971,21200,24350,5490,59700,189200,43000,62900,6260
09:16,66400,9130,79400,293000,38700,14220,62500,134300,127900,51400,208500,5090,10920,31150,84900,83700,13800,102300,77000,235000,25950,584000,78300,25950,154600,135200,46500,122000,67900,6670,7100,3335,56300,5180,7890,5910,5510,4375,78100,10480,433500,34050,4140,17450,49000,116900,406500,13780,4485,108700,13780,23750,5020,104000,2300,517,5750,130600,157200,41100,10210,3090,15260,5090,3610,1881,5430,45450,19650,3485,627000,87300,798000,68600,29050,117000,6100,51900,2780,3235,35000,198900,269,13210,123400,11100,20400,82700,64000,3445,6190,25650,1141000,366500,275500,7020,4740,365500,119400,1900000,11520,1220,2450,14930,43150,74000,77400,17700,12950,1876,82000,14730,5400,1445,52500,31300,28750,47950,12130,52000,17840,40750,8200,171900,103800,3740,10220,38550,48450,2805,6060,14020,2235,50900,2865,971,21250,24350,5480,59900,189200,43000,63400,6240
09:17,66500,9130,79200,293000,38700,14230,62600,134600,127300,51400,207500,5090,10920,31200,84900,83900,13850,102300,77100,233500,25950,584000,78400,25900,155000,135200,46500,122300,67900,6610,7080,3335,56300,5180,7890,5900,5510,4380,78100,10470,433500,34000,4140,17270,49200,117100,405500,13790,4495,108500,13750,23700,4990,104500,2300,513,5760,131000,157100,41150,10200,3090,15270,5090,3610,1881,5430,45500,19640,3485,626000,87200,797000,68700,29050,116800,6100,51900,2720,3230,35000,199000,269,13210,123600,11120,20350,82500,64100,3450,6190,25650,1138000,366000,276500,7000,4740,365500,119500,1900000,11520,1225,2450,14920,43300,74000,77400,17580,12930,1876,81800,14760,5400,1445,52800,31350,28750,48050,12280,52200,17840,40800,8200,172000,103800,3740,10220,38550,48500,2800,6060,14120,2240,51300,2865,971,21050,24350,5480,60000,189300,43000,63400,6260
09:18,66400,9100,79300,292500,38700,14250,62700,134700,126900,51600,208000,5120,10940,31150,84900,83900,13850,102300,77100,235500,25950,584000,78700,25900,155000,135200,46500,122500,67900,6590,7080,3335,56300,5180,7890,5880,5510,4380,78100,10470,433500,34050,4140,17270,49350,116900,406500,13790,4490,108500,13750,23700,5020,104500,2300,513,5780,131000,157100,41150,10200,3100,15270,5090,3610,1881,5430,45500,19640,3470,626000,87400,799000,68700,29050,116900,6100,51900,2745,3230,35000,199000,269,13210,123600,11120,20400,82500,64100,3450,6190,25650,1138000,365000,276500,7010,4750,365500,119500,1900000,11510,1225,2455,14920,43300,74000,77400,17550,12930,1876,81800,14760,5400,1445,52800,31550,28750,48050,12280,52200,17840,40800,8200,172400,104000,3740,10230,38550,48500,2810,6060,14120,2240,51300,2865,971,21050,24350,5500,59900,189400,43000,63400,6280
09:19,66600,9110,79200,292500,38850,14230,62700,134900,127000,51600,207500,5120,10940,31150,85000,84100,13870,102300,76700,236000,26100,582000,78900,25900,154900,135200,46450,122400,68200,6670,7090,3350,56600,5170,7890,5880,5510,4390,78300,10460,433500,34200,4140,17340,49500,117200,406500,13840,4495,109000,13720,23700,5020,104500,2300,517,5770,131100,157400,41150,10200,3100,15300,5090,3610,1881,5440,45450,19650,3465,628000,87500,800000,68700,29050,116900,6090,51900,2735,3240,35000,199000,269,13220,123200,11150,20400,82900,64000,3445,6190,25650,1133000,364500,276000,7000,4750,366000,119900,1900000,11520,1225,2455,14920,43250,73900,77400,17670,12930,1876,81900,14750,5400,1445,53000,31600,28850,48200,12270,52100,17890,40850,8240,172700,104000,3735,10230,38550,48500,2810,6060,14100,2240,51800,2865,971,21150,24350,5500,60000,189400,43000,63500,6280
09:20,66700,9110,79000,294000,38850,14220,62700,134800,126700,51700,207500,5120,10980,31150,85000,84000,13900,102600,76400,235500,26100,582000,78800,25900,155400,135900,46500,122600,68300,6680,7070,3350,56600,5170,7890,5880,5510,4385,78300,10470,433500,34250,4135,17340,49550,117400,406000,13820,4500,109000,13720,23700,5020,105000,2300,519,5760,130800,157700,41200,10200,3100,15310,5090,3610,1879,5450,45400,19650,3485,627000,87500,800000,68700,29100,116800,6100,52000,2710,3240,35000,199400,269,13220,123200,11150,20400,83100,64100,3450,6230,25650,1132000,364000,278000,7000,4750,366000,119800,1900000,11520,1226,2455,14960,43450,74000,77500,17620,12930,1882,82200,14740,5400,1445,53000,31550,28800,48350,12170,52200,17900,40850,8250,172900,103900,3740,10220,38550,48500,2805,6060,14230,2240,51600,2855,971,21150,24350,5500,60000,189600,42950,63600,6390
09:21,66700,9110,78900,294000,38850,14210,62700,134800,126300,51700,207500,5090,10980,31150,85000,84000,13910,102600,76200,236000,26150,581000,78800,25900,155200,136200,46500,122700,68100,6680,7110,3350,56600,5170,7890,5890,5500,4375,78300,10490,431000,34200,4135,17350,49550,117700,406000,13840,4500,109000,13800,23700,4990,105000,2300,519,5760,130700,157500,41200,10200,3095,15340,5090,3610,1879,5460,45400,19720,3490,628000,87500,801000,68700,29050,117000,6100,51700,2705,3245,35000,199400,269,13220,123200,11100,20400,83400,64100,3440,6230,25600,1129000,365000,278000,7000,4740,366500,119500,1900000,11530,1226,2455,14940,43450,73800,77600,17510,12910,1876,82000,14710,5400,1445,53200,31700,28750,48400,12260,52200,17900,40900,8270,173300,103900,3735,10230,38550,48600,2805,6060,14350,2240,51600,2865,971,21100,24300,5500,60100,189800,42950,63800,6350
09:22,66700,9100,78700,293500,38850,14210,62800,134800,126800,51600,208000,5090,11000,31150,85100,84100,13910,102900,76400,237000,26150,581000,79000,25900,155200,136200,46500,122700,68200,6680,7070,3350,56500,5170,7890,5890,5510,4375,78100,10490,431000,34500,4135,17490,49900,117500,407000,13850,4495,108900,13810,23750,4990,106000,2300,517,5770,130600,157500,41200,10200,3095,15350,5090,3610,1867,5460,45400,19650,3495,627000,87500,801000,68700,29100,116700,6100,51800,2745,3250,35000,199300,269,13220,123400,11100,20400,83200,64200,3445,6230,25600,1130000,363500,277500,7030,4740,366500,119500,1900000,11530,1228,2455,15080,43450,73800,77600,17520,12900,1878,82000,14710,5400,1445,53200,31700,28650,48550,12250,52500,17900,40850,8270,173300,103900,3740,10300,38600,48650,2800,6040,14330,2235,51400,2865,971,21150,24300,5490,60200,189900,42950,64000,6350
