Date,Price
2023-05-15,11110.0
2023-05-16,11190.0
2023-05-17,11500.0
2023-05-18,11700.0
2023-05-19,11850.0
2023-05-22,12100.0
2023-05-23,14780.0
2023-05-24,16100.0
2023-05-25,15760.0
2023-05-26,16500.0
2023-05-30,16280.0
2023-05-31,15700.0
2023-06-01,15420.0
2023-06-02,15170.0
2023-06-05,15960.0
2023-06-07,18600.0
2023-06-08,17440.0
2023-06-09,16830.0
2023-06-12,16400.0
2023-06-13,16850.0
2023-06-14,16290.0
2023-06-15,16050.0
2023-06-16,16810.0
2023-06-19,16000.0
2023-06-20,15410.0
2023-06-21,15440.0
2023-06-22,15150.0
2023-06-23,15720.0
2023-06-26,15540.0
2023-06-27,16010.0
2023-06-28,15400.0
2023-06-29,14430.0
2023-06-30,14040.0
2023-07-03,14000.0
2023-07-04,13760.0
2023-07-05,13690.0
2023-07-06,13160.0
2023-07-07,12970.0
2023-07-10,13000.0
2023-07-11,13200.0
2023-07-12,13160.0
2023-07-13,13400.0
2023-07-14,12970.0
2023-07-17,13780.0
2023-07-18,13410.0
2023-07-19,15250.0
2023-07-20,14270.0
2023-07-21,14320.0
2023-07-24,13600.0
2023-07-25,13330.0
2023-07-26,12160.0
2023-07-27,12330.0
2023-07-28,13000.0
2023-07-31,13780.0
2023-08-01,17370.0
2023-08-02,16600.0
2023-08-03,17950.0
2023-08-04,17240.0
2023-08-07,17240.0
2023-08-08,17310.0
2023-08-09,17150.0
2023-08-10,17150.0
2023-08-11,17770.0
2023-08-14,17050.0
2023-08-16,15980.0
2023-08-17,15530.0
2023-08-18,15080.0
2023-08-21,15790.0
2023-08-22,16070.0
2023-08-23,15873.529296875
