Date,Price
2023-05-15,62300.0
2023-05-16,61000.0
2023-05-17,61500.0
2023-05-18,62000.0
2023-05-19,62100.0
2023-05-22,62500.0
2023-05-23,63000.0
2023-05-24,62600.0
2023-05-25,62200.0
2023-05-26,61900.0
2023-05-30,63400.0
2023-05-31,63100.0
2023-06-01,63900.0
2023-06-02,63900.0
2023-06-05,64400.0
2023-06-07,66000.0
2023-06-08,64500.0
2023-06-09,65900.0
2023-06-12,65200.0
2023-06-13,64800.0
2023-06-14,65000.0
2023-06-15,64000.0
2023-06-16,65600.0
2023-06-19,64800.0
2023-06-20,65700.0
2023-06-21,64300.0
2023-06-22,64000.0
2023-06-23,63400.0
2023-06-26,64100.0
2023-06-27,63100.0
2023-06-28,63800.0
2023-06-29,64000.0
2023-06-30,63900.0
2023-07-03,64300.0
2023-07-04,63700.0
2023-07-05,62700.0
2023-07-06,61600.0
2023-07-07,61600.0
2023-07-10,62000.0
2023-07-11,62700.0
2023-07-12,63200.0
2023-07-13,62800.0
2023-07-14,63000.0
2023-07-17,63600.0
2023-07-18,62900.0
2023-07-19,63100.0
2023-07-20,63800.0
2023-07-21,63600.0
2023-07-24,62700.0
2023-07-25,61800.0
2023-07-26,60900.0
2023-07-27,62000.0
2023-07-28,62200.0
2023-07-31,62800.0
2023-08-01,63700.0
2023-08-02,63200.0
2023-08-03,63400.0
2023-08-04,63400.0
2023-08-07,63900.0
2023-08-08,62800.0
2023-08-09,63000.0
2023-08-10,63400.0
2023-08-11,62900.0
2023-08-14,63200.0
2023-08-16,62500.0
2023-08-17,63200.0
2023-08-18,63200.0
2023-08-21,63500.0
2023-08-22,64400.0
2023-08-23,64194.59765625
