Date,Price
2023-05-15,3415.0
2023-05-16,3415.0
2023-05-17,3600.0
2023-05-18,3635.0
2023-05-19,3720.0
2023-05-22,3805.0
2023-05-23,3750.0
2023-05-24,3780.0
2023-05-25,3710.0
2023-05-26,3740.0
2023-05-30,3690.0
2023-05-31,3640.0
2023-06-01,3675.0
2023-06-02,3655.0
2023-06-05,3685.0
2023-06-07,3635.0
2023-06-08,3580.0
2023-06-09,3590.0
2023-06-12,3625.0
2023-06-13,3550.0
2023-06-14,3490.0
2023-06-15,3545.0
2023-06-16,3565.0
2023-06-19,3890.0
2023-06-20,4355.0
2023-06-21,4225.0
2023-06-22,4095.0
2023-06-23,3995.0
2023-06-26,3940.0
2023-06-27,3940.0
2023-06-28,3850.0
2023-06-29,3845.0
2023-06-30,3905.0
2023-07-03,3850.0
2023-07-04,3750.0
2023-07-05,3750.0
2023-07-06,3680.0
2023-07-07,3725.0
2023-07-10,3780.0
2023-07-11,3760.0
2023-07-12,3815.0
2023-07-13,3930.0
2023-07-14,3885.0
2023-07-17,3790.0
2023-07-18,3675.0
2023-07-19,3610.0
2023-07-20,3575.0
2023-07-21,3605.0
2023-07-24,3410.0
2023-07-25,3375.0
2023-07-26,3170.0
2023-07-27,3265.0
2023-07-28,3385.0
2023-07-31,3390.0
2023-08-01,3400.0
2023-08-02,3350.0
2023-08-03,3280.0
2023-08-04,3265.0
2023-08-07,3245.0
2023-08-08,3220.0
2023-08-09,3340.0
2023-08-10,3435.0
2023-08-11,3380.0
2023-08-14,3350.0
2023-08-16,3260.0
2023-08-17,3255.0
2023-08-18,3205.0
2023-08-21,3205.0
2023-08-22,3185.0
2023-08-23,3196.950439453125
