Date,Price
2023-05-15,3075.0
2023-05-16,3115.0
2023-05-17,3140.0
2023-05-18,3180.0
2023-05-19,3155.0
2023-05-22,3190.0
2023-05-23,3190.0
2023-05-24,3215.0
2023-05-25,3185.0
2023-05-26,3110.0
2023-05-30,3085.0
2023-05-31,3070.0
2023-06-01,3040.0
2023-06-02,3050.0
2023-06-05,3070.0
2023-06-07,3140.0
2023-06-08,3155.0
2023-06-09,3145.0
2023-06-12,3190.0
2023-06-13,3190.0
2023-06-14,3325.0
2023-06-15,3310.0
2023-06-16,3335.0
2023-06-19,3325.0
2023-06-20,3285.0
2023-06-21,3210.0
2023-06-22,3185.0
2023-06-23,3110.0
2023-06-26,3120.0
2023-06-27,3160.0
2023-06-28,3140.0
2023-06-29,3040.0
2023-06-30,3110.0
2023-07-03,3115.0
2023-07-04,3190.0
2023-07-05,3085.0
2023-07-06,3040.0
2023-07-07,3050.0
2023-07-10,3045.0
2023-07-11,2950.0
2023-07-12,2955.0
2023-07-13,2945.0
2023-07-14,2910.0
2023-07-17,2895.0
2023-07-18,2915.0
2023-07-19,2855.0
2023-07-20,2860.0
2023-07-21,2810.0
2023-07-24,2730.0
2023-07-25,2730.0
2023-07-26,2660.0
2023-07-27,2715.0
2023-07-28,2780.0
2023-07-31,2785.0
2023-08-01,2800.0
2023-08-02,2780.0
2023-08-03,2780.0
2023-08-04,2810.0
2023-08-07,2840.0
2023-08-08,2835.0
2023-08-09,2885.0
2023-08-10,2895.0
2023-08-11,2895.0
2023-08-14,2865.0
2023-08-16,2880.0
2023-08-17,2830.0
2023-08-18,2870.0
2023-08-21,2960.0
2023-08-22,3160.0
2023-08-23,3134.284912109375
