Date,Price
2023-05-15,14210.0
2023-05-16,13930.0
2023-05-17,13970.0
2023-05-18,14220.0
2023-05-19,14470.0
2023-05-22,14470.0
2023-05-23,14620.0
2023-05-24,14530.0
2023-05-25,14530.0
2023-05-26,14520.0
2023-05-30,14800.0
2023-05-31,14810.0
2023-06-01,14930.0
2023-06-02,14640.0
2023-06-05,14850.0
2023-06-07,14990.0
2023-06-08,14900.0
2023-06-09,14610.0
2023-06-12,14610.0
2023-06-13,14610.0
2023-06-14,13850.0
2023-06-15,13560.0
2023-06-16,13580.0
2023-06-19,13420.0
2023-06-20,13250.0
2023-06-21,13190.0
2023-06-22,13190.0
2023-06-23,13070.0
2023-06-26,13120.0
2023-06-27,13230.0
2023-06-28,13570.0
2023-06-29,13310.0
2023-06-30,13350.0
2023-07-03,13410.0
2023-07-04,13130.0
2023-07-05,12200.0
2023-07-06,12150.0
2023-07-07,11990.0
2023-07-10,11920.0
2023-07-11,12450.0
2023-07-12,12420.0
2023-07-13,12550.0
2023-07-14,12520.0
2023-07-17,13220.0
2023-07-18,15030.0
2023-07-19,13880.0
2023-07-20,13420.0
2023-07-21,13300.0
2023-07-24,12500.0
2023-07-25,12090.0
2023-07-26,11800.0
2023-07-27,12200.0
2023-07-28,12370.0
2023-07-31,13200.0
2023-08-01,13790.0
2023-08-02,13830.0
2023-08-03,13220.0
2023-08-04,13490.0
2023-08-07,14200.0
2023-08-08,13840.0
2023-08-09,13870.0
2023-08-10,13750.0
2023-08-11,13900.0
2023-08-14,14010.0
2023-08-16,14140.0
2023-08-17,13920.0
2023-08-18,14290.0
2023-08-21,14590.0
2023-08-22,14900.0
2023-08-23,14416.3603515625
