Date,Price
2023-05-15,42300.0
2023-05-16,44150.0
2023-05-17,44100.0
2023-05-18,44000.0
2023-05-19,44200.0
2023-05-22,45600.0
2023-05-23,44750.0
2023-05-24,44750.0
2023-05-25,45700.0
2023-05-26,46100.0
2023-05-30,49400.0
2023-05-31,49950.0
2023-06-01,50600.0
2023-06-02,49250.0
2023-06-05,48000.0
2023-06-07,48450.0
2023-06-08,49000.0
2023-06-09,47850.0
2023-06-12,46500.0
2023-06-13,49000.0
2023-06-14,47550.0
2023-06-15,46900.0
2023-06-16,46450.0
2023-06-19,46250.0
2023-06-20,46600.0
2023-06-21,45850.0
2023-06-22,47500.0
2023-06-23,45900.0
2023-06-26,42600.0
2023-06-27,44000.0
2023-06-28,42200.0
2023-06-29,39850.0
2023-06-30,39300.0
2023-07-03,39600.0
2023-07-04,42450.0
2023-07-05,42100.0
2023-07-06,41350.0
2023-07-07,40750.0
2023-07-10,38300.0
2023-07-11,38200.0
2023-07-12,38200.0
2023-07-13,38200.0
2023-07-14,38500.0
2023-07-17,38350.0
2023-07-18,37050.0
2023-07-19,37050.0
2023-07-20,38000.0
2023-07-21,39050.0
2023-07-24,36000.0
2023-07-25,35250.0
2023-07-26,33550.0
2023-07-27,34650.0
2023-07-28,33600.0
2023-07-31,34500.0
2023-08-01,34800.0
2023-08-02,33900.0
2023-08-03,33250.0
2023-08-04,34250.0
2023-08-07,34950.0
2023-08-08,33650.0
2023-08-09,34200.0
2023-08-10,36100.0
2023-08-11,37050.0
2023-08-14,38100.0
2023-08-16,37300.0
2023-08-17,37250.0
2023-08-18,37050.0
2023-08-21,36950.0
2023-08-22,38100.0
2023-08-23,34900.0
2023-08-24,36214.2734375
