Date,Price
2023-05-15,174200.0
2023-05-16,173600.0
2023-05-17,177600.0
2023-05-18,178700.0
2023-05-19,176500.0
2023-05-22,175800.0
2023-05-23,175700.0
2023-05-24,174200.0
2023-05-25,169500.0
2023-05-26,170400.0
2023-05-30,167600.0
2023-05-31,166900.0
2023-06-01,166500.0
2023-06-02,168000.0
2023-06-05,173400.0
2023-06-07,175500.0
2023-06-08,178100.0
2023-06-09,172900.0
2023-06-12,172600.0
2023-06-13,172300.0
2023-06-14,179100.0
2023-06-15,174100.0
2023-06-16,174700.0
2023-06-19,180500.0
2023-06-20,185000.0
2023-06-21,178900.0
2023-06-22,179100.0
2023-06-23,170400.0
2023-06-26,165200.0
2023-06-27,163200.0
2023-06-28,154600.0
2023-06-29,152100.0
2023-06-30,154600.0
2023-07-03,158400.0
2023-07-04,154800.0
2023-07-05,154400.0
2023-07-06,152900.0
2023-07-07,151200.0
2023-07-10,151000.0
2023-07-11,150900.0
2023-07-12,151400.0
2023-07-13,151600.0
2023-07-14,153200.0
2023-07-17,151300.0
2023-07-18,150300.0
2023-07-19,146200.0
2023-07-20,148900.0
2023-07-21,147900.0
2023-07-24,147800.0
2023-07-25,146900.0
2023-07-26,144300.0
2023-07-27,149100.0
2023-07-28,148900.0
2023-07-31,150600.0
2023-08-01,159000.0
2023-08-02,157900.0
2023-08-03,156500.0
2023-08-04,157200.0
2023-08-07,156100.0
2023-08-08,153500.0
2023-08-09,143400.0
2023-08-10,142000.0
2023-08-11,140700.0
2023-08-14,136800.0
2023-08-16,132800.0
2023-08-17,132900.0
2023-08-18,130000.0
2023-08-21,132100.0
2023-08-22,130100.0
2023-08-23,127800.0
2023-08-24,131445.421875
