Date,Price
2023-05-15,58100.0
2023-05-16,57400.0
2023-05-17,57300.0
2023-05-18,57700.0
2023-05-19,58000.0
2023-05-22,59400.0
2023-05-23,59500.0
2023-05-24,59700.0
2023-05-25,59600.0
2023-05-26,58800.0
2023-05-30,57700.0
2023-05-31,57100.0
2023-06-01,57400.0
2023-06-02,58500.0
2023-06-05,59500.0
2023-06-07,60100.0
2023-06-08,60200.0
2023-06-09,60100.0
2023-06-12,60100.0
2023-06-13,59400.0
2023-06-14,59700.0
2023-06-15,59100.0
2023-06-16,61300.0
2023-06-19,63400.0
2023-06-20,62900.0
2023-06-21,63500.0
2023-06-22,63300.0
2023-06-23,62300.0
2023-06-26,62500.0
2023-06-27,62600.0
2023-06-28,61100.0
2023-06-29,59600.0
2023-06-30,59900.0
2023-07-03,60000.0
2023-07-04,59200.0
2023-07-05,58600.0
2023-07-06,58500.0
2023-07-07,57800.0
2023-07-10,59700.0
2023-07-11,59300.0
2023-07-12,59700.0
2023-07-13,59500.0
2023-07-14,61100.0
2023-07-17,59900.0
2023-07-18,59100.0
2023-07-19,59400.0
2023-07-20,59000.0
2023-07-21,60000.0
2023-07-24,59500.0
2023-07-25,62000.0
2023-07-26,61100.0
2023-07-27,60900.0
2023-07-28,61800.0
2023-07-31,61600.0
2023-08-01,62400.0
2023-08-02,61800.0
2023-08-03,61400.0
2023-08-04,62500.0
2023-08-07,63000.0
2023-08-08,63800.0
2023-08-09,62500.0
2023-08-10,61800.0
2023-08-11,61800.0
2023-08-14,60900.0
2023-08-16,59200.0
2023-08-17,59200.0
2023-08-18,58600.0
2023-08-21,59100.0
2023-08-22,58800.0
2023-08-23,59000.0
2023-08-24,60220.6015625
