Date,Price
2023-05-15,15490.0
2023-05-16,15490.0
2023-05-17,15300.0
2023-05-18,15100.0
2023-05-19,15060.0
2023-05-22,15200.0
2023-05-23,15300.0
2023-05-24,15200.0
2023-05-25,15010.0
2023-05-26,15010.0
2023-05-30,14700.0
2023-05-31,15100.0
2023-06-01,15050.0
2023-06-02,14910.0
2023-06-05,14830.0
2023-06-07,14960.0
2023-06-08,14700.0
2023-06-09,14620.0
2023-06-12,14540.0
2023-06-13,15440.0
2023-06-14,15720.0
2023-06-15,15590.0
2023-06-16,16530.0
2023-06-19,16430.0
2023-06-20,16760.0
2023-06-21,16190.0
2023-06-22,16160.0
2023-06-23,15900.0
2023-06-26,15820.0
2023-06-27,15690.0
2023-06-28,16510.0
2023-06-29,16540.0
2023-06-30,16730.0
2023-07-03,16640.0
2023-07-04,16720.0
2023-07-05,16600.0
2023-07-06,16410.0
2023-07-07,16290.0
2023-07-10,16190.0
2023-07-11,16350.0
2023-07-12,16700.0
2023-07-13,16580.0
2023-07-14,16570.0
2023-07-17,16500.0
2023-07-18,16080.0
2023-07-19,16190.0
2023-07-20,16430.0
2023-07-21,16190.0
2023-07-24,15640.0
2023-07-25,14380.0
2023-07-26,14650.0
2023-07-27,14730.0
2023-07-28,14840.0
2023-07-31,14830.0
2023-08-01,14950.0
2023-08-02,14960.0
2023-08-03,14800.0
2023-08-04,14850.0
2023-08-07,14710.0
2023-08-08,14770.0
2023-08-09,14250.0
2023-08-10,15210.0
2023-08-11,15110.0
2023-08-14,15190.0
2023-08-16,14460.0
2023-08-17,14130.0
2023-08-18,14080.0
2023-08-21,13920.0
2023-08-22,13920.0
2023-08-23,13850.0
2023-08-24,14033.1123046875
