Date,Price
2023-05-15,88300.0
2023-05-16,87900.0
2023-05-17,88700.0
2023-05-18,89400.0
2023-05-19,89300.0
2023-05-22,89000.0
2023-05-23,88700.0
2023-05-24,89100.0
2023-05-25,87400.0
2023-05-26,87200.0
2023-05-30,88100.0
2023-05-31,86000.0
2023-06-01,86800.0
2023-06-02,88400.0
2023-06-05,89300.0
2023-06-07,90200.0
2023-06-08,90700.0
2023-06-09,90400.0
2023-06-12,90300.0
2023-06-13,89900.0
2023-06-14,89000.0
2023-06-15,88100.0
2023-06-16,88700.0
2023-06-19,88200.0
2023-06-20,87900.0
2023-06-21,88600.0
2023-06-22,89400.0
2023-06-23,87700.0
2023-06-26,88100.0
2023-06-27,88400.0
2023-06-28,88200.0
2023-06-29,88100.0
2023-06-30,88000.0
2023-07-03,90000.0
2023-07-04,87500.0
2023-07-05,84900.0
2023-07-06,82800.0
2023-07-07,82800.0
2023-07-10,84800.0
2023-07-11,85400.0
2023-07-12,85700.0
2023-07-13,85200.0
2023-07-14,87300.0
2023-07-17,86300.0
2023-07-18,86400.0
2023-07-19,86400.0
2023-07-20,87500.0
2023-07-21,87500.0
2023-07-24,87300.0
2023-07-25,87100.0
2023-07-26,85400.0
2023-07-27,85500.0
2023-07-28,83700.0
2023-07-31,83500.0
2023-08-01,85700.0
2023-08-02,86100.0
2023-08-03,85000.0
2023-08-04,83800.0
2023-08-07,83500.0
2023-08-08,83000.0
2023-08-09,84000.0
2023-08-10,83200.0
2023-08-11,82300.0
2023-08-14,81200.0
2023-08-16,81400.0
2023-08-17,80800.0
2023-08-18,79700.0
2023-08-21,81000.0
2023-08-22,81200.0
2023-08-23,81500.0
2023-08-24,81560.4609375
