Date,Price
2023-05-15,64500.0
2023-05-16,65400.0
2023-05-17,65000.0
2023-05-18,66200.0
2023-05-19,68400.0
2023-05-22,68500.0
2023-05-23,68400.0
2023-05-24,68500.0
2023-05-25,68800.0
2023-05-26,70300.0
2023-05-30,72300.0
2023-05-31,71400.0
2023-06-01,70900.0
2023-06-02,72200.0
2023-06-05,71700.0
2023-06-07,71000.0
2023-06-08,70900.0
2023-06-09,72000.0
2023-06-12,71000.0
2023-06-13,72000.0
2023-06-14,71900.0
2023-06-15,71500.0
2023-06-16,71800.0
2023-06-19,71200.0
2023-06-20,71400.0
2023-06-21,70500.0
2023-06-22,71300.0
2023-06-23,71600.0
2023-06-26,72400.0
2023-06-27,72600.0
2023-06-28,72700.0
2023-06-29,72400.0
2023-06-30,72200.0
2023-07-03,73000.0
2023-07-04,73000.0
2023-07-05,72000.0
2023-07-06,71600.0
2023-07-07,69900.0
2023-07-10,69500.0
2023-07-11,71500.0
2023-07-12,71900.0
2023-07-13,71900.0
2023-07-14,73400.0
2023-07-17,73300.0
2023-07-18,72000.0
2023-07-19,71700.0
2023-07-20,71000.0
2023-07-21,70300.0
2023-07-24,70400.0
2023-07-25,70000.0
2023-07-26,69800.0
2023-07-27,71700.0
2023-07-28,70600.0
2023-07-31,69800.0
2023-08-01,71100.0
2023-08-02,69900.0
2023-08-03,68800.0
2023-08-04,68300.0
2023-08-07,68500.0
2023-08-08,67600.0
2023-08-09,68900.0
2023-08-10,68000.0
2023-08-11,67500.0
2023-08-14,67300.0
2023-08-16,67000.0
2023-08-17,66700.0
2023-08-18,66300.0
2023-08-21,66600.0
2023-08-22,66600.0
2023-08-23,67100.0
2023-08-24,67361.3515625
