Date,Price
2023-05-10,127000.0
2023-05-11,127000.0
2023-05-12,126800.0
2023-05-15,126700.0
2023-05-16,124600.0
2023-05-17,125100.0
2023-05-18,124600.0
2023-05-19,126600.0
2023-05-22,127100.0
2023-05-23,128500.0
2023-05-24,128000.0
2023-05-25,125200.0
2023-05-26,126900.0
2023-05-30,126300.0
2023-05-31,125900.0
2023-06-01,128500.0
2023-06-02,127200.0
2023-06-05,126100.0
2023-06-07,125600.0
2023-06-08,123800.0
2023-06-09,123200.0
2023-06-12,121800.0
2023-06-13,120500.0
2023-06-14,118900.0
2023-06-15,116100.0
2023-06-16,115000.0
2023-06-19,115000.0
2023-06-20,114000.0
2023-06-21,111700.0
2023-06-22,110200.0
2023-06-23,109300.0
2023-06-26,109500.0
2023-06-27,109100.0
2023-06-28,107300.0
2023-06-29,107200.0
2023-06-30,114800.0
2023-07-03,116000.0
2023-07-04,112800.0
2023-07-05,114800.0
2023-07-06,111600.0
2023-07-07,108800.0
2023-07-10,109000.0
2023-07-11,110500.0
2023-07-12,111000.0
2023-07-13,113400.0
2023-07-14,115400.0
2023-07-17,111400.0
2023-07-18,109300.0
2023-07-19,111700.0
2023-07-20,112200.0
2023-07-21,114800.0
2023-07-24,111500.0
2023-07-25,110000.0
2023-07-26,104500.0
2023-07-27,109200.0
2023-07-28,110600.0
2023-07-31,111200.0
2023-08-01,114500.0
2023-08-02,114000.0
2023-08-03,117500.0
2023-08-04,116600.0
2023-08-07,115700.0
2023-08-08,114300.0
2023-08-09,120300.0
2023-08-10,122500.0
2023-08-11,121200.0
2023-08-14,120900.0
2023-08-16,119200.0
2023-08-17,117200.0
2023-08-18,116100.0
2023-08-19,117120.8125
