Date,Price
2023-05-10,15610.0
2023-05-11,15520.0
2023-05-12,15000.0
2023-05-15,15040.0
2023-05-16,15000.0
2023-05-17,15220.0
2023-05-18,15200.0
2023-05-19,15770.0
2023-05-22,15670.0
2023-05-23,15560.0
2023-05-24,15380.0
2023-05-25,15150.0
2023-05-26,15100.0
2023-05-30,15030.0
2023-05-31,14950.0
2023-06-01,14760.0
2023-06-02,14720.0
2023-06-05,14750.0
2023-06-07,14780.0
2023-06-08,14470.0
2023-06-09,14390.0
2023-06-12,14210.0
2023-06-13,14360.0
2023-06-14,14300.0
2023-06-15,14160.0
2023-06-16,14370.0
2023-06-19,14540.0
2023-06-20,14570.0
2023-06-21,14560.0
2023-06-22,14600.0
2023-06-23,14590.0
2023-06-26,14650.0
2023-06-27,14630.0
2023-06-28,14440.0
2023-06-29,14070.0
2023-06-30,13840.0
2023-07-03,13820.0
2023-07-04,13610.0
2023-07-05,13440.0
2023-07-06,13500.0
2023-07-07,13250.0
2023-07-10,13370.0
2023-07-11,13500.0
2023-07-12,13490.0
2023-07-13,13740.0
2023-07-14,13650.0
2023-07-17,13860.0
2023-07-18,13660.0
2023-07-19,13380.0
2023-07-20,13450.0
2023-07-21,13800.0
2023-07-24,14000.0
2023-07-25,13420.0
2023-07-26,13240.0
2023-07-27,13900.0
2023-07-28,13800.0
2023-07-31,14670.0
2023-08-01,15070.0
2023-08-02,14950.0
2023-08-03,15030.0
2023-08-04,14830.0
2023-08-07,14850.0
2023-08-08,14520.0
2023-08-09,14850.0
2023-08-10,15330.0
2023-08-11,15570.0
2023-08-14,15620.0
2023-08-16,15250.0
2023-08-17,15010.0
2023-08-18,14500.0
2023-08-19,14882.326171875
