Date,Price
2023-05-10,17770.0
2023-05-11,17740.0
2023-05-12,17940.0
2023-05-15,17750.0
2023-05-16,17390.0
2023-05-17,16950.0
2023-05-18,16900.0
2023-05-19,16850.0
2023-05-22,17130.0
2023-05-23,17220.0
2023-05-24,17170.0
2023-05-25,16720.0
2023-05-26,16270.0
2023-05-30,16240.0
2023-05-31,16160.0
2023-06-01,16480.0
2023-06-02,16210.0
2023-06-05,16210.0
2023-06-07,16260.0
2023-06-08,16190.0
2023-06-09,16300.0
2023-06-12,16290.0
2023-06-13,16300.0
2023-06-14,16110.0
2023-06-15,16090.0
2023-06-16,16090.0
2023-06-19,16100.0
2023-06-20,16200.0
2023-06-21,16050.0
2023-06-22,16000.0
2023-06-23,15610.0
2023-06-26,15920.0
2023-06-27,16010.0
2023-06-28,15970.0
2023-06-29,15780.0
2023-06-30,15750.0
2023-07-03,15760.0
2023-07-04,15600.0
2023-07-05,15630.0
2023-07-06,14640.0
2023-07-07,14270.0
2023-07-10,14020.0
2023-07-11,14370.0
2023-07-12,14370.0
2023-07-13,14230.0
2023-07-14,14300.0
2023-07-17,14390.0
2023-07-18,14130.0
2023-07-19,14000.0
2023-07-20,14060.0
2023-07-21,13930.0
2023-07-24,13270.0
2023-07-25,12770.0
2023-07-26,12220.0
2023-07-27,12780.0
2023-07-28,13100.0
2023-07-31,13120.0
2023-08-01,13350.0
2023-08-02,13170.0
2023-08-03,13220.0
2023-08-04,13170.0
2023-08-07,13520.0
2023-08-08,13360.0
2023-08-09,12670.0
2023-08-10,13220.0
2023-08-11,13340.0
2023-08-14,13270.0
2023-08-16,13020.0
2023-08-17,12880.0
2023-08-18,12710.0
2023-08-19,13254.2978515625
